step,entropy
12290,2.079442
12292,2.079441
12293,2.079442
12294,2.079442
12295,2.079442
12297,2.079441
12299,2.079441
12300,2.079442
12301,2.079441
12304,2.079442
12305,2.079442
12306,2.079442
12309,2.07944
12317,2.079442
12319,2.07944
12320,2.07944
12321,2.079442
12322,2.079442
12326,2.079441
12328,2.079441
12329,2.079441
12330,2.079441
12331,2.079441
12332,2.07944
12333,2.079442
12334,2.079442
12335,2.079442
12336,2.079441
12337,2.079441
12341,2.079442
12343,2.079442
12344,2.079441
12345,2.079442
12351,2.079441
12352,2.079441
12353,2.079441
12354,2.079441
12355,2.079441
12356,2.079442
12358,2.079442
12360,2.079442
12361,2.079442
12363,2.079442
12366,2.079441
12367,2.079441
12370,2.079442
12371,2.079441
12372,2.079442
12376,2.079442
12378,2.079441
12379,2.079441
12382,2.079442
12383,2.07944
12386,2.079441
12391,2.079441
12392,2.079441
12393,2.079442
12394,2.079442
12397,2.079441
12398,2.079441
12400,2.079441
12402,2.079441
12403,2.079442
12404,2.079441
12406,2.079442
12408,2.07944
12409,2.079441
12411,2.079441
12413,2.079442
12417,2.079442
12419,2.079441
12421,2.079441
12422,2.079441
12424,2.079442
12426,2.079441
12427,2.079439
12428,2.07944
12429,2.079442
12430,2.079441
12431,2.079442
12434,2.079442
12435,2.079442
12436,2.079441
12437,2.079441
12438,2.079441
12439,2.079441
12440,2.079441
12446,2.079441
12448,2.079442
12449,2.079441
12450,2.079442
12454,2.079441
12455,2.079441
12456,2.07944
12457,2.079441
12458,2.079441
12459,2.079442
12460,2.079441
12461,2.079442
12462,2.079442
12463,2.079441
12464,2.079441
12465,2.079442
12466,2.079442
12467,2.079441
12468,2.079441
12469,2.079442
12470,2.079442
12471,2.079442
12472,2.079442
12474,2.079441
12476,2.079441
12477,2.079441
12478,2.079441
12479,2.079441
12480,2.07944
12481,2.079442
12483,2.079441
12484,2.079441
12486,2.079442
12488,2.079442
12489,2.079442
12491,2.079441
12492,2.079442
12493,2.079442
12494,2.079442
12495,2.079441
12497,2.079441
12498,2.079441
12499,2.079442
12500,2.079441
12506,2.079441
12507,2.079441
12508,2.079442
12510,2.079441
12511,2.079442
12512,2.079442
12513,2.079442
12514,2.079442
12515,2.079442
12516,2.079441
12518,2.07944
12519,2.079442
12520,2.079441
12522,2.079441
12523,2.079442
12524,2.079442
12526,2.079441
12527,2.079442
12529,2.079442
12531,2.079442
12533,2.079442
12534,2.079442
12535,2.079442
12536,2.079441
12538,2.079441
12539,2.079441
12540,2.079439
12542,2.079441
12543,2.079441
12544,2.079442
12546,2.079441
12548,2.079441
12551,2.079441
12552,2.079441
12553,2.079441
12554,2.079441
12557,2.079442
12558,2.079442
12560,2.079442
12561,2.079442
12562,2.079441
12563,2.07944
12565,2.079441
12568,2.079441
12569,2.07944
12575,2.079441
12576,2.079442
12578,2.079441
12579,2.079441
12580,2.079441
12581,2.079441
12587,2.079441
12589,2.079438
12591,2.079441
12592,2.079442
12593,2.079441
12595,2.079442
12596,2.079441
12597,2.079441
12599,2.079442
12600,2.079442
12601,2.079442
12602,2.079441
12603,2.079441
12604,2.079441
12605,2.079441
12609,2.079441
12610,2.079442
12611,2.079442
12612,2.079441
12613,2.079441
12619,2.079441
12620,2.079442
12621,2.079441
12622,2.079442
12623,2.079441
12624,2.07943
12625,2.079441
12626,2.07944
12627,2.079442
12628,2.079442
12629,2.079441
12630,2.079441
12632,2.079441
12635,2.079442
12637,2.079442
12639,2.079442
12642,2.079441
12645,2.079442
12646,2.079441
12647,2.079442
12649,2.079442
12654,2.079441
12655,2.07944
12657,2.079442
12659,2.079441
12662,2.079441
12664,2.079441
12665,2.079441
12666,2.079442
12668,2.079441
12669,2.079441
12670,2.079442
12673,2.079442
12674,2.079441
12675,2.079442
12676,2.079442
12677,2.079441
12678,2.079441
12679,2.079442
12681,2.079441
12683,2.079442
12684,2.079442
12685,2.079442
12686,2.079441
12687,2.079442
12690,2.079442
12691,2.079442
12692,2.079442
12693,2.079441
12694,2.079441
12695,2.079442
12696,2.079441
12697,2.079442
12699,2.079442
12700,2.079442
12701,2.079435
12702,2.079441
12703,2.079441
12704,2.079441
12705,2.079442
12706,2.079442
12707,2.079442
12708,2.079441
12709,2.079442
12710,2.079442
12713,2.079441
12714,2.079441
12715,2.079442
12718,2.079441
12720,2.079442
12721,2.079442
12723,2.079441
12724,2.079441
12725,2.079442
12726,2.079441
12730,2.079441
12732,2.079442
12734,2.079442
12735,2.079442
12736,2.079442
12737,2.079442
12739,2.079442
12741,2.079442
12742,2.079442
12743,2.079441
12745,2.079441
12747,2.079442
12748,2.079442
12749,2.079441
12750,2.079441
12751,2.079442
12754,2.079442
12755,2.079442
12759,2.079441
12760,2.079441
12761,2.079442
12764,2.079442
12765,2.079442
12767,2.079441
12769,2.079441
12770,2.079442
12773,2.079441
12777,2.079439
12778,2.079441
12779,2.079441
12780,2.079441
12784,2.079442
12785,2.079441
12788,2.079442
12792,2.079441
12795,2.079442
12796,2.079441
12797,2.079442
12799,2.079442
12800,2.079441
12802,2.079441
12803,2.079442
12804,2.079442
12806,2.079441
12814,2.079442
12815,2.079442
12816,2.079442
12819,2.079442
12822,2.079441
12823,2.079441
12825,2.079442
12826,2.079442
12827,2.079441
12828,2.079441
12829,2.079442
12830,2.079442
12833,2.079441
12835,2.079442
12837,2.079441
12838,2.079442
12839,2.079442
12840,2.079441
12841,2.079441
12843,2.079441
12844,2.079441
12846,2.079441
12847,2.079441
12850,2.079442
12851,2.079442
12853,2.079441
12854,2.079441
12855,2.079442
12856,2.079441
12857,2.079441
12859,2.079442
12860,2.079442
12861,2.079441
12862,2.079441
12863,2.079442
12867,2.079442
12868,2.079442
12870,2.079442
12872,2.079441
12874,2.079441
12875,2.079441
12876,2.079441
12877,2.079441
12878,2.079442
12879,2.079441
12880,2.079442
12881,2.079442
12882,2.079439
12884,2.079437
12885,2.07944
12887,2.079442
12888,2.079441
12889,2.079442
12891,2.079442
12893,2.07944
12894,2.079441
12895,2.079441
12896,2.079441
12897,2.079441
12898,2.079441
12899,2.079441
12900,2.079441
12901,2.079442
12902,2.079441
12903,2.079442
12905,2.079441
12907,2.079442
12908,2.079442
12909,2.079441
12911,2.079442
12914,2.079441
12915,2.079442
12916,2.079442
12919,2.079442
12920,2.079441
12921,2.079441
12922,2.079442
12925,2.079441
12926,2.079442
12930,2.07944
12933,2.07944
12935,2.079441
12936,2.079441
12937,2.079441
12939,2.079441
12940,2.079441
12941,2.079442
12943,2.079442
12944,2.079441
12945,2.079441
12946,2.079441
12947,2.079441
12948,2.079441
12949,2.07944
12950,2.079442
12951,2.079441
12954,2.079441
12955,2.079442
12956,2.079441
12960,2.079441
12962,2.079441
12963,2.079441
12964,2.079441
12966,2.079441
12967,2.079441
12968,2.079441
12971,2.079441
12976,2.079441
12977,2.079441
12978,2.079442
12979,2.079441
12981,2.079442
12983,2.079442
12985,2.079441
12986,2.079441
12987,2.079441
12988,2.079442
12991,2.079442
12992,2.079442
12993,2.079442
12994,2.079442
12995,2.079441
12996,2.079441
12999,2.079442
13005,2.079442
13006,2.079441
13007,2.079442
13011,2.079441
13013,2.079438
13014,2.079441
13015,2.079442
13018,2.079441
13019,2.079442
13020,2.079441
13022,2.079442
13023,2.079442
13027,2.079442
13028,2.079441
13032,2.079442
13034,2.079442
13036,2.079441
13037,2.079442
13038,2.079439
13039,2.079441
13043,2.079442
13045,2.079441
13046,2.079442
13048,2.079441
13050,2.079442
13054,2.079441
13056,2.079441
13057,2.079442
13058,2.079442
13061,2.079441
13065,2.079442
13068,2.079442
13069,2.079442
13073,2.079441
13074,2.079441
13076,2.079441
13077,2.079441
13078,2.079441
13079,2.079441
13080,2.079442
13081,2.079441
13084,2.079442
13085,2.079442
13086,2.079442
13087,2.079442
13088,2.079441
13089,2.079441
13090,2.079442
13092,2.079441
13093,2.079441
13097,2.079441
13098,2.079441
13099,2.079442
13100,2.079441
13102,2.079442
13103,2.079442
13105,2.079442
13106,2.079442
13107,2.079441
13109,2.079441
13110,2.079441
13113,2.079442
13114,2.079441
13115,2.079441
13117,2.079442
13118,2.079441
13119,2.079441
13120,2.079441
13124,2.079442
13126,2.079442
13127,2.079441
13128,2.079442
13130,2.079442
13131,2.079442
13133,2.079441
13134,2.079441
13136,2.079442
13137,2.079442
13138,2.07944
13139,2.079442
13140,2.079442
13142,2.079442
13143,2.079441
13144,2.079442
13147,2.079442
13148,2.079442
13149,2.079442
13152,2.079442
13154,2.079441
13157,2.079441
13159,2.079442
13161,2.079442
13163,2.079441
13164,2.079441
13165,2.079442
13166,2.079441
13168,2.079442
13171,2.079441
13172,2.079441
13173,2.079441
13174,2.079441
13175,2.07944
13176,2.079442
13182,2.07944
13183,2.079441
13185,2.079441
13186,2.079442
13187,2.079442
13188,2.079441
13189,2.079441
13190,2.079442
13191,2.079441
13192,2.079441
13197,2.079442
13198,2.079441
13201,2.079441
13202,2.079441
13203,2.07944
13206,2.079442
13208,2.079441
13209,2.079441
13213,2.079442
13214,2.079442
13216,2.079441
13217,2.079442
13218,2.079441
13220,2.079441
13221,2.079441
13223,2.079442
13224,2.079442
13231,2.079442
13234,2.079441
13235,2.079432
13236,2.079441
13237,2.079441
13238,2.079441
13239,2.079441
13240,2.079442
13241,2.079442
13242,2.079441
13244,2.079441
13245,2.079442
13246,2.079441
13247,2.079441
13250,2.079441
13253,2.07944
13255,2.079441
13257,2.079442
13258,2.079442
13259,2.079442
13264,2.079441
13265,2.079441
13266,2.079442
13270,2.07944
13271,2.079441
13272,2.079442
13274,2.079441
13276,2.079442
13278,2.079442
13282,2.079442
13283,2.079441
13285,2.079441
13287,2.079441
13288,2.079441
13289,2.079442
13290,2.079442
13291,2.079441
13292,2.079442
13293,2.079441
13295,2.079442
13297,2.079442
13298,2.079442
13299,2.079441
13300,2.079436
13301,2.079442
13304,2.079438
13306,2.079442
13307,2.079441
13309,2.079442
13313,2.079442
13314,2.079442
13315,2.079442
13316,2.079442
13318,2.079442
13319,2.079442
13320,2.079442
13321,2.079442
13323,2.079441
13324,2.079442
13325,2.079442
13326,2.079441
13327,2.079442
13328,2.079441
13329,2.079442
13330,2.079441
13332,2.079442
13334,2.079425
13337,2.079441
13339,2.079441
13341,2.079442
13344,2.079442
13345,2.079442
13346,2.079442
13348,2.079442
13350,2.079442
13354,2.079441
13356,2.079442
13357,2.079442
13359,2.079441
13362,2.079441
13363,2.079442
13367,2.079441
13368,2.079441
13369,2.079442
13370,2.079441
13371,2.079441
13373,2.079442
13374,2.079441
13375,2.079442
13377,2.079442
13379,2.079442
13380,2.079441
13381,2.079442
13382,2.079442
13383,2.079442
13384,2.079442
13385,2.079442
13387,2.079441
13389,2.079442
13390,2.079442
13391,2.079442
13392,2.079441
13393,2.079441
13394,2.079441
13395,2.079441
13396,2.079441
13397,2.079442
13398,2.079441
13399,2.079442
13401,2.079441
13403,2.079441
13404,2.079442
13405,2.079442
13407,2.079441
13414,2.079442
13415,2.079442
13417,2.079442
13418,2.079441
13420,2.079442
13421,2.079441
13422,2.079442
13423,2.079441
13427,2.079442
13428,2.079442
13431,2.079442
13432,2.079442
13433,2.079442
13435,2.079441
13436,2.079442
13437,2.079441
13438,2.079441
13439,2.079441
13441,2.079442
13442,2.079442
13443,2.079442
13445,2.079442
13446,2.079441
13447,2.079442
13448,2.079442
13449,2.07944
13450,2.079441
13451,2.07944
13452,2.079442
13453,2.079442
13454,2.079442
13455,2.079441
13456,2.079441
13457,2.079442
13458,2.079441
13459,2.079442
13460,2.079441
13461,2.079441
13462,2.079441
13464,2.079441
13466,2.079442
13467,2.079442
13469,2.07944
13470,2.079442
13471,2.079442
13474,2.079441
13478,2.079441
13479,2.079441
13484,2.079442
13487,2.079442
13488,2.079442
13489,2.079441
13491,2.079441
13492,2.079442
13493,2.07944
13494,2.079441
13498,2.079441
13499,2.079442
13500,2.079442
13501,2.079442
13502,2.079441
13503,2.079441
13505,2.079442
13506,2.079441
13507,2.079441
13508,2.079441
13509,2.079441
13510,2.079442
13512,2.079442
13513,2.079442
13514,2.079441
13515,2.079441
13517,2.079441
13521,2.079441
13522,2.079441
13523,2.079441
13524,2.079442
13525,2.079442
13526,2.07944
13528,2.079441
13530,2.079442
13531,2.079442
13534,2.079442
13535,2.079441
13536,2.079442
13537,2.079442
13538,2.079442
13539,2.079442
13540,2.079441
13541,2.079441
13542,2.079442
13544,2.079441
13545,2.079441
13546,2.079442
13548,2.079442
13549,2.079442
13550,2.079441
13551,2.079441
13552,2.079441
13554,2.079441
13557,2.079441
13559,2.079441
13560,2.079442
13561,2.079442
13562,2.079441
13563,2.079442
13566,2.079441
13567,2.079441
13568,2.079442
13572,2.079441
13573,2.079442
13574,2.079442
13575,2.079441
13577,2.079441
13578,2.079441
13580,2.079442
13581,2.079441
13582,2.079442
13585,2.079441
13587,2.079442
13588,2.079442
13589,2.079442
13590,2.079442
13592,2.079442
13593,2.079441
13594,2.079442
13595,2.079442
13596,2.079442
13597,2.079441
13598,2.079441
13599,2.079441
13601,2.079442
13603,2.079441
13604,2.079441
13605,2.079442
13607,2.079442
13608,2.079441
13609,2.079442
13612,2.079441
13614,2.079442
13615,2.079442
13616,2.079442
13618,2.079441
13622,2.079442
13623,2.079435
13624,2.079441
13625,2.079442
13627,2.079441
13629,2.079442
13632,2.079441
13633,2.079441
13634,2.079442
13635,2.079441
13636,2.079442
13638,2.079441
13640,2.079441
13643,2.079441
13644,2.079442
13645,2.079441
13646,2.079442
13647,2.079442
13648,2.079441
13650,2.079441
13651,2.079441
13652,2.079442
13654,2.079442
13655,2.079441
13656,2.079441
13657,2.079442
13660,2.079442
13663,2.079441
13664,2.079441
13665,2.079441
13666,2.079441
13668,2.079442
13669,2.079442
13672,2.079441
13673,2.079442
13674,2.079441
13675,2.079442
13676,2.079441
13677,2.079442
13678,2.079441
13679,2.079441
13680,2.079442
13681,2.079442
13683,2.079442
13686,2.079442
13687,2.079442
13688,2.079441
13689,2.079441
13691,2.079442
13692,2.079442
13694,2.079442
13696,2.079442
13697,2.079442
13700,2.079442
13703,2.079441
13705,2.079441
13706,2.079442
13708,2.079441
13711,2.079441
13712,2.079442
13713,2.079441
13714,2.079442
13715,2.079442
13717,2.079441
13718,2.079441
13719,2.079442
13721,2.079441
13724,2.079442
13726,2.079441
13729,2.079442
13730,2.079442
13731,2.079441
13733,2.079442
13734,2.079442
13736,2.079442
13737,2.079442
13738,2.079441
13739,2.079442
13741,2.079442
13746,2.079442
13748,2.079442
13749,2.079441
13750,2.079433
13751,2.079441
13752,2.079441
13755,2.079442
13756,2.079442
13757,2.079441
13758,2.079441
13759,2.079441
13760,2.079442
13761,2.079442
13762,2.079442
13763,2.079442
13764,2.079442
13767,2.079442
13768,2.079441
13770,2.079441
13773,2.079442
13775,2.079425
13776,2.079442
13777,2.079442
13778,2.079441
13780,2.079441
13782,2.079441
13783,2.079441
13785,2.079442
13786,2.079441
13787,2.079441
13788,2.079442
13789,2.079442
13790,2.079441
13791,2.079441
13794,2.079442
13797,2.079441
13798,2.07944
13799,2.079441
13800,2.079442
13801,2.079442
13802,2.079442
13805,2.079442
13806,2.07944
13807,2.079441
13808,2.079441
13809,2.079441
13810,2.079442
13811,2.079442
13813,2.079442
13816,2.079442
13817,2.079442
13818,2.079442
13819,2.079442
13821,2.079441
13822,2.079441
13823,2.079441
13824,2.07944
13825,2.079441
13826,2.079441
13827,2.079442
13828,2.079441
13829,2.079442
13831,2.079441
13832,2.079442
13834,2.079441
13836,2.079441
13837,2.07944
13839,2.079441
13842,2.079441
13843,2.079441
13846,2.079442
13847,2.079441
13848,2.079441
13850,2.079441
13852,2.079442
13854,2.079441
13856,2.079442
13857,2.079442
13860,2.079441
13862,2.079442
13863,2.079442
13864,2.079442
13866,2.079441
13867,2.079442
13869,2.079441
13871,2.079442
13873,2.079442
13876,2.079441
13878,2.079441
13879,2.079442
13880,2.07944
13881,2.079441
13882,2.079442
13883,2.079441
13884,2.079442
13886,2.079441
13888,2.079442
13890,2.079441
13891,2.079441
13892,2.079442
13893,2.079442
13896,2.079442
13898,2.079441
13899,2.079441
13900,2.079441
13901,2.079441
13904,2.079441
13912,2.079442
13913,2.079441
13916,2.079441
13917,2.079442
13918,2.079442
13919,2.079441
13922,2.079442
13924,2.079442
13925,2.079441
13928,2.079442
13929,2.07944
13930,2.079442
13932,2.079442
13933,2.079441
13934,2.079441
13936,2.079442
13937,2.079442
13938,2.079442
13939,2.079442
13940,2.079442
13943,2.079442
13946,2.079441
13947,2.079442
13948,2.079441
13950,2.07944
13951,2.079442
13954,2.079442
13955,2.079442
13956,2.079442
13957,2.079441
13959,2.079442
13960,2.079442
13961,2.079441
13962,2.079442
13966,2.079442
13968,2.079442
13969,2.079441
13971,2.079441
13975,2.079441
13976,2.079441
13980,2.079442
13982,2.079442
13983,2.079441
13984,2.079441
13988,2.079442
13989,2.079441
13991,2.079442
13992,2.079442
13996,2.079441
13999,2.079442
14000,2.079442
14001,2.079441
14002,2.079442
14003,2.079441
14006,2.079442
14007,2.079442
14009,2.079441
14010,2.079442
14012,2.079442
14013,2.079441
14015,2.079442
14017,2.079441
14018,2.079441
14020,2.079442
14023,2.079441
14025,2.079442
14026,2.079441
14027,2.079442
14028,2.079441
14034,2.079442
14037,2.079441
14038,2.079441
14039,2.079439
14040,2.079441
14043,2.079442
14044,2.079441
14047,2.079441
14049,2.079442
14050,2.079441
14052,2.079442
14055,2.079441
14057,2.079442
14059,2.079442
14060,2.079442
14063,2.079442
14067,2.079441
14068,2.079442
14069,2.079441
14070,2.079442
14071,2.079442
14078,2.07944
14079,2.079441
14081,2.079441
14082,2.079441
14083,2.079441
14084,2.079441
14087,2.079442
14089,2.079441
14092,2.079442
14093,2.079442
14094,2.079441
14098,2.079441
14101,2.079441
14104,2.079441
14105,2.079441
14106,2.079442
14109,2.079441
14111,2.079441
14112,2.079441
14113,2.079441
14114,2.079439
14115,2.079442
14116,2.079442
14117,2.079442
14118,2.079441
14121,2.079441
14123,2.079442
14124,2.079442
14126,2.079442
14128,2.079442
14129,2.079442
14130,2.079442
14131,2.079442
14132,2.079442
14134,2.079442
14135,2.079441
14136,2.079441
14137,2.079441
14138,2.079441
14140,2.079442
14141,2.079441
14145,2.079442
14148,2.079441
14149,2.079441
14150,2.079442
14151,2.079442
14152,2.079442
14153,2.079441
14154,2.079439
14155,2.079441
14156,2.07944
14158,2.079442
14161,2.079442
14162,2.079441
14164,2.079441
14165,2.079441
14166,2.079441
14168,2.079441
14169,2.079442
14171,2.079442
14178,2.079441
14179,2.079441
14180,2.079441
14182,2.079439
14183,2.079442
14184,2.079441
14185,2.079442
14186,2.079441
14187,2.079442
14188,2.079442
14190,2.079442
14193,2.079441
14194,2.079442
14195,2.079441
14207,2.079441
14208,2.079441
14210,2.079442
14213,2.079441
14216,2.079441
14217,2.079441
14219,2.079441
14220,2.079441
14221,2.079442
14222,2.079442
14223,2.079442
14224,2.079441
14225,2.079441
14226,2.079439
14228,2.079441
14229,2.079441
14230,2.079441
14231,2.079442
14232,2.079441
14233,2.079442
14234,2.079442
14236,2.079442
14237,2.079442
14238,2.079441
14241,2.079442
14242,2.079442
14243,2.079441
14245,2.079441
14246,2.079442
14247,2.079441
14248,2.079442
14249,2.079441
14250,2.079442
14252,2.079442
14253,2.079442
14255,2.079442
14258,2.079442
14260,2.079442
14262,2.079442
14263,2.079442
14264,2.079441
14265,2.079442
14267,2.079442
14268,2.079441
14269,2.079442
14270,2.079442
14271,2.079441
14272,2.079441
14273,2.079442
14275,2.079441
14276,2.079441
14277,2.079442
14281,2.079442
14282,2.079434
14283,2.079442
14284,2.079441
14285,2.079442
14286,2.079442
14287,2.079441
14291,2.079442
14292,2.079442
14293,2.079441
14294,2.079439
14297,2.079441
14298,2.079442
14299,2.079442
14300,2.079442
14301,2.079442
14307,2.079442
14310,2.079441
14312,2.079441
14315,2.079438
14318,2.079442
14319,2.079442
14321,2.079442
14323,2.079441
14324,2.079441
14325,2.079441
14326,2.079442
14327,2.079441
14329,2.079442
14332,2.079442
14335,2.079441
14337,2.079442
14338,2.079441
14339,2.079442
14340,2.079441
14342,2.079441
14344,2.079442
14345,2.079441
14346,2.079441
14347,2.079441
14349,2.079442
14350,2.079441
14351,2.079441
14354,2.079441
14355,2.079442
14356,2.079441
14357,2.079442
14360,2.079442
14362,2.079441
14364,2.079438
14365,2.079442
14369,2.079442
14370,2.079441
14371,2.07944
14377,2.079442
14378,2.079441
14379,2.079441
14381,2.079442
14382,2.079442
14384,2.079442
14385,2.079441
14387,2.079441
14388,2.079442
14389,2.079442
14391,2.079442
14392,2.079441
14395,2.079441
14397,2.079441
14398,2.079441
14399,2.079441
14402,2.079442
14404,2.079442
14405,2.079441
14406,2.079441
14408,2.079442
14409,2.079441
14410,2.079442
14417,2.079427
14419,2.079441
14420,2.07944
14422,2.079442
14424,2.079442
14427,2.079441
14429,2.079441
14431,2.079442
14433,2.079442
14436,2.079442
14437,2.079441
14440,2.079442
14441,2.079442
14443,2.079442
14444,2.079442
14445,2.079442
14447,2.079442
14448,2.079442
14451,2.079442
14453,2.079442
14456,2.079442
14457,2.079442
14458,2.079441
14459,2.079441
14460,2.079441
14461,2.079441
14462,2.079442
14463,2.079442
14464,2.079442
14465,2.079441
14466,2.079442
14467,2.079441
14468,2.079441
14470,2.079442
14471,2.079442
14472,2.079441
14473,2.079441
14474,2.079441
14476,2.079441
14477,2.079441
14478,2.079441
14480,2.079442
14481,2.079441
14482,2.079441
14486,2.079441
14488,2.079442
14491,2.079441
14492,2.079441
14494,2.079442
14495,2.079441
14496,2.079442
14498,2.079442
14499,2.079442
14500,2.079442
14501,2.079442
14503,2.079442
14504,2.079442
14507,2.079442
14508,2.079441
14511,2.079442
14515,2.079442
14516,2.079441
14517,2.079442
14518,2.079442
14520,2.079441
14521,2.079441
14522,2.079442
14523,2.079442
14524,2.079442
14527,2.079442
14531,2.079441
14533,2.079442
14535,2.079442
14536,2.079441
14539,2.079441
14541,2.079442
14542,2.079442
14544,2.079442
14547,2.079442
14548,2.079441
14550,2.079442
14551,2.079441
14553,2.079441
14554,2.079442
14556,2.079442
14557,2.079441
14558,2.079442
14561,2.079442
14564,2.079442
14565,2.079441
14566,2.079442
14567,2.07944
14569,2.079441
14570,2.079442
14571,2.079441
14573,2.079442
14574,2.079432
14575,2.079442
14576,2.079442
14577,2.079442
14578,2.079442
14580,2.079442
14581,2.079442
14582,2.079442
14583,2.079442
14585,2.079441
14586,2.079441
14587,2.079442
14588,2.079442
14589,2.079442
14591,2.079441
14593,2.079441
14594,2.079441
14596,2.079442
14597,2.079442
14598,2.079441
14599,2.079441
14601,2.079442
14603,2.079442
14605,2.079441
14608,2.079441
14609,2.079442
14610,2.079442
14612,2.079441
14613,2.07944
14615,2.079442
14616,2.079442
14617,2.079441
14618,2.079442
14619,2.079442
14622,2.079441
14626,2.079442
14627,2.079441
14628,2.079442
14629,2.079442
14631,2.079441
14632,2.079441
14635,2.079442
14637,2.079442
14638,2.079441
14640,2.079442
14641,2.079441
14643,2.079442
14644,2.079442
14646,2.079441
14647,2.079441
14648,2.079442
14649,2.079442
14651,2.079442
14652,2.079441
14656,2.079441
14657,2.079441
14659,2.079441
14660,2.079442
14661,2.079442
14662,2.079442
14663,2.079442
14664,2.079442
14665,2.079442
14666,2.079441
14667,2.079441
14668,2.079441
14669,2.079442
14670,2.079441
14671,2.079441
14672,2.079442
14673,2.079441
14675,2.079442
14676,2.079442
14680,2.079441
14681,2.079441
14683,2.079442
14686,2.079434
14687,2.079442
14689,2.079442
14690,2.079442
14692,2.079442
14694,2.079442
14696,2.079441
14697,2.079441
14699,2.079441
14700,2.079442
14702,2.079441
14704,2.079442
14705,2.079442
14706,2.079442
14707,2.079439
14708,2.079441
14710,2.079442
14711,2.079441
14713,2.079442
14714,2.079441
14717,2.07944
14721,2.079441
14722,2.079441
14723,2.079442
14724,2.079441
14726,2.079441
14730,2.079442
14732,2.079442
14733,2.079438
14734,2.079442
14736,2.079442
14738,2.079442
14739,2.079441
14743,2.079442
14744,2.079442
14745,2.079442
14746,2.079442
14747,2.079441
14748,2.079441
14749,2.079442
14750,2.079442
14752,2.079442
14753,2.079442
14755,2.079441
14756,2.079442
14760,2.079442
14762,2.079441
14766,2.079441
14767,2.079441
14768,2.079442
14769,2.079441
14770,2.079442
14771,2.079442
14772,2.079441
14773,2.079442
14774,2.079441
14775,2.079442
14778,2.079441
14779,2.079442
14783,2.079442
14784,2.079442
14786,2.079442
14789,2.07944
14793,2.079442
14794,2.079441
14796,2.079442
14797,2.079442
14798,2.079442
14800,2.079442
14801,2.079441
14802,2.079442
14804,2.079439
14805,2.079442
14806,2.079441
14811,2.079442
14813,2.079442
14814,2.079441
14815,2.079441
14816,2.079441
14817,2.079442
14818,2.079442
14819,2.079442
14822,2.079442
14823,2.079441
14824,2.079441
14825,2.079441
14828,2.079441
14829,2.079441
14830,2.079442
14831,2.079441
14833,2.079442
14834,2.079441
14835,2.079442
14836,2.079442
14837,2.079441
14838,2.079436
14840,2.07944
14841,2.079441
14842,2.079442
14843,2.079441
14845,2.079441
14847,2.079442
14850,2.079441
14851,2.079442
14854,2.079442
14855,2.079441
14857,2.079442
14858,2.079441
14861,2.079442
14862,2.079441
14864,2.079442
14866,2.079441
14867,2.079441
14868,2.079442
14869,2.079442
14875,2.079429
14879,2.079441
14880,2.079441
14881,2.079442
14883,2.079442
14884,2.079442
14885,2.079442
14886,2.079442
14887,2.079442
14888,2.079438
14889,2.079442
14891,2.079442
14894,2.079441
14895,2.079441
14897,2.079441
14899,2.079442
14901,2.079442
14903,2.079441
14904,2.079441
14907,2.079442
14909,2.079441
14910,2.079442
14912,2.079441
14913,2.079441
14914,2.079441
14915,2.079442
14916,2.079442
14917,2.079442
14918,2.079442
14920,2.079442
14923,2.079441
14925,2.079442
14926,2.079442
14928,2.079442
14929,2.079442
14930,2.079441
14932,2.079441
14933,2.079439
14934,2.079441
14935,2.079442
14936,2.079436
14937,2.079441
14938,2.079441
14939,2.079442
14942,2.079441
14950,2.079441
14952,2.079441
14953,2.079441
14954,2.079441
14955,2.079442
14956,2.079442
14957,2.079441
14961,2.079441
14962,2.079441
14964,2.079442
14965,2.079442
14966,2.079441
14967,2.079442
14968,2.079442
14970,2.079441
14972,2.079442
14973,2.079441
14974,2.079441
14976,2.079442
14977,2.079441
14978,2.079442
14979,2.079442
14980,2.079441
14982,2.079441
14983,2.079441
14986,2.079441
14988,2.079442
14993,2.079442
14995,2.079442
14997,2.079441
14998,2.079442
14999,2.079442
