step,action,reason,sim_max,surprise,surp_norm,entropy,topk,used_key_id,shadow_size,mem_size
12991,merge,near_merge,0.4184725880622864,0.39403223991394043,0.7757015136269503,1.0,6,0,0,2
12995,merge,near_merge,0.42142099142074585,0.06131333112716675,0.0,1.0,6,0,0,2
12997,merge,near_merge,0.4201405644416809,0.1508467197418213,0.0,1.0,6,0,0,2
12999,merge,near_merge,0.414775550365448,0.2378138303756714,0.0,1.0,6,0,0,2
13000,merge,near_merge,0.42426609992980957,0.426005482673645,1.1348995073918273,1.0,6,0,0,2
13001,merge,near_merge,0.41805803775787354,0.36028778553009033,0.39320006599745305,1.0,6,0,0,2
13003,merge,near_merge,0.4190194010734558,0.42229223251342773,1.092915812578364,1.0,6,0,0,2
13008,merge,near_merge,0.41110581159591675,0.31136971712112427,0.0,1.0,6,0,0,2
13009,merge,near_merge,0.41991037130355835,0.07790142297744751,0.0,1.0,6,0,0,2
13012,merge,near_merge,0.41862350702285767,0.5388141572475433,2.408181878910922,1.0,6,0,0,2
13018,merge,near_merge,0.42196524143218994,0.3926340937614441,0.7559013442637114,1.0,6,0,0,2
13028,merge,near_merge,0.41682082414627075,0.41477394104003906,1.0061491402086291,1.0,6,0,0,2
13029,merge,near_merge,0.4183874726295471,0.411587119102478,0.9718378620406629,1.0,6,0,0,2
13030,merge,near_merge,0.4156185984611511,0.30452561378479004,0.0,1.0,6,0,0,2
13031,merge,near_merge,0.4149479866027832,0.05134165287017822,0.0,1.0,6,0,0,2
13032,merge,near_merge,0.4063965678215027,0.290539026260376,0.0,1.0,6,0,0,2
13033,merge,near_merge,0.41449087858200073,0.3412594199180603,0.18220802281240378,1.0,6,0,0,2
13034,merge,near_merge,0.4165154695510864,0.29613620042800903,0.0,1.0,6,0,0,2
13036,merge,near_merge,0.41081082820892334,0.21027731895446777,0.0,1.0,6,0,0,2
13038,merge,near_merge,0.41933566331863403,0.44006776809692383,1.2921551824228543,1.0,6,0,0,2
13039,merge,near_merge,0.42007529735565186,0.43976688385009766,1.2869374954937953,1.0,6,0,0,2
13043,merge,near_merge,0.41646313667297363,0.3183314800262451,0.0,1.0,6,0,0,2
13049,merge,near_merge,0.41398876905441284,0.2131233811378479,0.0,1.0,6,0,0,2
13052,merge,near_merge,0.41619664430618286,0.30972999334335327,0.0,1.0,6,0,0,2
13054,merge,near_merge,0.4158153533935547,0.288169264793396,0.0,1.0,6,0,0,2
13057,merge,near_merge,0.41629576683044434,0.22223949432373047,0.0,1.0,6,0,0,2
13060,merge,near_merge,0.42142850160598755,0.06387460231781006,0.0,1.0,6,0,0,2
13061,merge,near_merge,0.4189639687538147,0.42563873529434204,1.1296113526003106,1.0,6,0,0,2
13065,merge,near_merge,0.41697603464126587,0.3234317898750305,0.0,1.0,6,0,0,2
13069,merge,near_merge,0.41826385259628296,0.27381861209869385,0.0,1.0,6,0,0,2
13070,merge,near_merge,0.4149629473686218,0.25726020336151123,0.0,1.0,6,0,0,2
13073,merge,near_merge,0.41700249910354614,0.2680748701095581,0.0,1.0,6,0,0,2
13076,merge,near_merge,0.4148145318031311,0.2981955409049988,0.0,1.0,6,0,0,2
13081,merge,near_merge,0.4141461253166199,0.4019891023635864,0.8648750439387258,1.0,6,0,0,2
13082,merge,near_merge,0.4100555181503296,0.1185726523399353,0.0,1.0,6,0,0,2
13085,merge,near_merge,0.41706931591033936,0.41858339309692383,1.0485918485450476,1.0,6,0,0,2
13093,merge,near_merge,0.41736912727355957,0.2597411274909973,0.0,1.0,6,0,0,2
13095,merge,near_merge,0.4076453447341919,0.47649985551834106,1.6864068306489617,1.0,6,0,0,2
13097,merge,near_merge,0.4188665747642517,0.334308922290802,0.10518426195601378,1.0,6,0,0,2
13103,merge,near_merge,0.40987855195999146,0.045730769634246826,0.0,1.0,6,0,0,2
13104,merge,near_merge,0.41255348920822144,0.3180953860282898,0.0,1.0,6,0,0,2
13113,merge,near_merge,0.4189033508300781,0.38683462142944336,0.6905303173181541,1.0,6,0,0,2
13122,merge,near_merge,0.4177548885345459,0.34557241201400757,0.23225822245195493,1.0,6,0,0,2
13125,merge,near_merge,0.41804033517837524,0.37423813343048096,0.5502794309933621,1.0,6,0,0,2
13128,merge,near_merge,0.41862398386001587,0.30404090881347656,0.0,1.0,6,0,0,2
13129,merge,near_merge,0.42018038034439087,0.1614542007446289,0.0,1.0,6,0,0,2
13132,merge,near_merge,0.4190164804458618,0.3664097785949707,0.4662498686882064,1.0,6,0,0,2
13139,merge,near_merge,0.4210208058357239,0.38881033658981323,0.7175227289011731,1.0,6,0,0,2
13141,merge,near_merge,0.41280484199523926,0.2998589873313904,0.0,1.0,6,0,0,2
13149,merge,near_merge,0.4202260375022888,0.361835241317749,0.41591309375556157,1.0,6,0,0,2
13151,merge,near_merge,0.4224085211753845,0.05967390537261963,0.0,1.0,6,0,0,2
13157,merge,near_merge,0.42158210277557373,0.404781699180603,0.8962693814335887,1.0,6,0,0,2
13159,merge,near_merge,0.42191022634506226,0.37161487340927124,0.5278060989369697,1.0,6,0,0,2
13160,merge,near_merge,0.4223647713661194,0.17641687393188477,0.0,1.0,6,0,0,2
13163,merge,near_merge,0.41824406385421753,0.16202431917190552,0.0,1.0,6,0,0,2
13166,merge,near_merge,0.4146350622177124,0.30922096967697144,0.0,1.0,6,0,0,2
13169,merge,near_merge,0.4138340950012207,0.0807185173034668,0.0,1.0,6,0,0,2
13171,merge,near_merge,0.4190475344657898,0.29820799827575684,0.0,1.0,6,0,0,2
13172,merge,near_merge,0.4197043776512146,0.287733256816864,0.0,1.0,6,0,0,2
13176,merge,near_merge,0.42284446954727173,0.38079333305358887,0.6353097052659343,1.0,6,0,0,2
13178,merge,near_merge,0.421183705329895,0.4710512161254883,1.6340017391590398,1.0,6,0,0,2
13180,merge,near_merge,0.4162742495536804,0.17080450057983398,0.0,1.0,6,0,0,2
13181,merge,near_merge,0.41385966539382935,0.37259405851364136,0.5450394000548267,1.0,6,0,0,2
13182,merge,near_merge,0.4192191958427429,0.3993641138076782,0.8407975356397949,1.0,6,0,0,2
13183,merge,near_merge,0.41818922758102417,0.19190943241119385,0.0,1.0,6,0,0,2
13187,merge,near_merge,0.41645747423171997,0.39062947034835815,0.7438121766885699,1.0,6,0,0,2
13188,merge,near_merge,0.4185701608657837,0.41553592681884766,1.0195021331040628,1.0,6,0,0,2
13193,merge,near_merge,0.4151589870452881,0.5186669826507568,2.1551963725090264,1.0,6,0,0,2
13198,merge,near_merge,0.4158296585083008,0.25236958265304565,0.0,1.0,6,0,0,2
13200,merge,near_merge,0.41978973150253296,0.39801347255706787,0.822612885264705,1.0,6,0,0,2
13203,merge,near_merge,0.4143625497817993,0.28473031520843506,0.0,1.0,6,0,0,2
13207,merge,near_merge,0.4169057607650757,0.2649003863334656,0.0,1.0,6,0,0,2
13209,merge,near_merge,0.41553354263305664,0.1380690336227417,0.0,1.0,6,0,0,2
13215,merge,near_merge,0.4217469096183777,0.408138632774353,0.9376213695704927,1.0,6,0,0,2
13223,merge,near_merge,0.4196981191635132,0.33601075410842896,0.13923675193886392,1.0,6,0,0,2
13228,merge,near_merge,0.4232022762298584,0.12994396686553955,0.0,1.0,6,0,0,2
13230,merge,near_merge,0.421564519405365,0.3431427478790283,0.21818090258918976,1.0,6,0,0,2
13231,merge,near_merge,0.421356737613678,0.3698914647102356,0.5137168108427969,1.0,6,0,0,2
13232,merge,near_merge,0.4218015670776367,0.39614713191986084,0.804554443951473,1.0,6,0,0,2
13234,merge,near_merge,0.4175858497619629,0.37891143560409546,0.6095295015547582,1.0,6,0,0,2
13235,merge,near_merge,0.4201918840408325,0.31442469358444214,0.0,1.0,6,0,0,2
13237,merge,near_merge,0.4172484874725342,0.16914474964141846,0.0,1.0,6,0,0,2
13244,merge,near_merge,0.41403549909591675,0.3866886496543884,0.7000924839387708,1.0,6,0,0,2
13245,merge,near_merge,0.4100184440612793,0.12454783916473389,0.0,1.0,6,0,0,2
13253,merge,near_merge,0.41653239727020264,0.31295472383499146,0.0,1.0,6,0,0,2
13255,merge,near_merge,0.4188941717147827,0.35656869411468506,0.36706414866775516,1.0,6,0,0,2
13258,merge,near_merge,0.4169778823852539,0.3490239381790161,0.2834893706980559,1.0,6,0,0,2
13260,merge,near_merge,0.41346287727355957,0.4327930808067322,1.2114722707297467,1.0,6,0,0,2
13264,merge,near_merge,0.41452306509017944,0.3090035915374756,0.0,1.0,6,0,0,2
13265,merge,near_merge,0.41909247636795044,0.2702510356903076,0.0,1.0,6,0,0,2
13269,merge,near_merge,0.4173092246055603,0.24967342615127563,0.0,1.0,6,0,0,2
13272,merge,near_merge,0.4130452275276184,0.4084283709526062,0.9415242126201528,1.0,6,0,0,2
13274,merge,near_merge,0.41581326723098755,0.3512263298034668,0.30788570539532556,1.0,6,0,0,2
13277,merge,near_merge,0.4191420078277588,0.30319535732269287,0.0,1.0,6,0,0,2
13279,merge,near_merge,0.41874462366104126,0.406741201877594,0.9258566513010911,1.0,6,0,0,2
13281,merge,near_merge,0.4171906113624573,0.3884000778198242,0.721913212313675,1.0,6,0,0,2
13283,merge,near_merge,0.4231024384498596,0.3825429677963257,0.6564430269826041,1.0,6,0,0,2
13285,merge,near_merge,0.4185698628425598,0.438734769821167,1.2815385172142404,1.0,6,0,0,2
13289,merge,near_merge,0.42253077030181885,0.3875688314437866,0.7123523338092137,1.0,6,0,0,2
13291,merge,near_merge,0.4175305962562561,0.1761016845703125,0.0,1.0,6,0,0,2
13292,merge,near_merge,0.41554445028305054,0.41715407371520996,1.0414679851118973,1.0,6,0,0,2
13293,merge,near_merge,0.4181240200996399,0.39642322063446045,0.8107410714016517,1.0,6,0,0,2
13295,merge,near_merge,0.41543781757354736,0.49505895376205444,1.913317919532713,1.0,6,0,0,2
13298,merge,near_merge,0.4188416600227356,0.3880046010017395,0.7124573823954876,1.0,6,0,0,2
13301,merge,near_merge,0.41793566942214966,0.26937127113342285,0.0,1.0,6,0,0,2
13303,merge,near_merge,0.4172055125236511,0.16528856754302979,0.0,1.0,6,0,0,2
13304,merge,near_merge,0.4200325608253479,0.23316216468811035,0.0,1.0,6,0,0,2
13307,merge,near_merge,0.4194987416267395,0.17398107051849365,0.0,1.0,6,0,0,2
13311,merge,near_merge,0.4167686104774475,0.3604774475097656,0.4096686147719625,1.0,6,0,0,2
13320,merge,near_merge,0.41863417625427246,0.3777252435684204,0.5971507706555768,1.0,6,0,0,2
13323,merge,near_merge,0.4100509285926819,0.20946568250656128,0.0,1.0,6,0,0,2
13324,merge,near_merge,0.4185757637023926,0.20594418048858643,0.0,1.0,6,0,0,2
13326,merge,near_merge,0.41443997621536255,0.4612208604812622,1.5337459560848612,1.0,6,0,0,2
13327,merge,near_merge,0.4130856394767761,0.11853229999542236,0.0,1.0,6,0,0,2
13330,merge,near_merge,0.4207279086112976,0.49649399518966675,1.9246094143032564,1.0,6,0,0,2
13331,merge,near_merge,0.41593390703201294,0.2156740427017212,0.0,1.0,6,0,0,2
13337,merge,near_merge,0.4182400703430176,0.4030027389526367,0.8839764110773201,1.0,6,0,0,2
13340,merge,near_merge,0.415535032749176,0.4586966633796692,1.503894659806398,1.0,6,0,0,2
13343,merge,near_merge,0.4182535409927368,0.33314943313598633,0.10645283996448532,1.0,6,0,0,2
13348,merge,near_merge,0.41376805305480957,0.15731418132781982,0.0,1.0,6,0,0,2
13353,merge,near_merge,0.4152173399925232,0.04069805145263672,0.0,1.0,6,0,0,2
13354,merge,near_merge,0.416395902633667,0.1530672311782837,0.0,1.0,6,0,0,2
13358,merge,near_merge,0.420834481716156,0.40136659145355225,0.8660135509490025,1.0,6,0,0,2
13362,merge,near_merge,0.4178088903427124,0.46265673637390137,1.5479734626682802,1.0,6,0,0,2
13363,merge,near_merge,0.41915374994277954,0.40633392333984375,0.9202520243425211,1.0,6,0,0,2
13364,merge,near_merge,0.4212762117385864,0.3250126838684082,0.005873438420076206,1.0,6,0,0,2
13366,merge,near_merge,0.41699326038360596,0.28710639476776123,0.0,1.0,6,0,0,2
13367,merge,near_merge,0.414789080619812,0.18545854091644287,0.0,1.0,6,0,0,2
13368,merge,near_merge,0.41873353719711304,0.17311644554138184,0.0,1.0,6,0,0,2
13369,merge,near_merge,0.41860735416412354,0.3586469888687134,0.39033809116444157,1.0,6,0,0,2
13370,merge,near_merge,0.41829913854599,0.46158838272094727,1.5415357057173795,1.0,6,0,0,2
13376,merge,near_merge,0.41386085748672485,0.3265165090560913,0.021166247805169416,1.0,6,0,0,2
13380,merge,near_merge,0.4148562550544739,0.3328136205673218,0.09210664631751878,1.0,6,0,0,2
13385,merge,near_merge,0.4204447269439697,0.2542070746421814,0.0,1.0,6,0,0,2
13386,merge,near_merge,0.41581183671951294,0.13319993019104004,0.0,1.0,6,0,0,2
13388,merge,near_merge,0.4192010760307312,0.4394725561141968,1.2957830631567913,1.0,6,0,0,2
13389,merge,near_merge,0.4175230860710144,0.3290811777114868,0.05185582947274917,1.0,6,0,0,2
13390,merge,near_merge,0.4215695261955261,0.43980592489242554,1.3025717109001826,1.0,6,0,0,2
13391,merge,near_merge,0.42036014795303345,0.27987873554229736,0.0,1.0,6,0,0,2
13397,merge,near_merge,0.4136868119239807,0.2874009609222412,0.0,1.0,6,0,0,2
13399,merge,near_merge,0.4198957085609436,0.0937337875366211,0.0,1.0,6,0,0,2
13402,merge,near_merge,0.41688764095306396,0.3697572946548462,0.5168807447903769,1.0,6,0,0,2
13406,merge,near_merge,0.4154589772224426,0.3452526330947876,0.2348062721891601,1.0,6,0,0,2
13407,merge,near_merge,0.4191054701805115,0.32968056201934814,0.057132062408203364,1.0,6,0,0,2
13409,merge,near_merge,0.41705989837646484,0.36613547801971436,0.46881525902368176,1.0,6,0,0,2
13413,merge,near_merge,0.41533762216567993,0.3189091086387634,0.0,1.0,6,0,0,2
13416,merge,near_merge,0.4134160876274109,0.34554362297058105,0.23498396043904474,1.0,6,0,0,2
13422,merge,near_merge,0.4173238277435303,0.4545825719833374,1.471400641415678,1.0,6,0,0,2
13423,merge,near_merge,0.41625428199768066,0.3386356830596924,0.15635178645223807,1.0,6,0,0,2
13426,merge,near_merge,0.4244735836982727,0.353609561920166,0.3261828395544438,1.0,6,0,0,2
13430,merge,near_merge,0.4177825450897217,0.4575459957122803,1.4993134597424949,1.0,6,0,0,2
13437,merge,near_merge,0.4147729277610779,0.29488158226013184,0.0,1.0,6,0,0,2
13441,merge,near_merge,0.4170226454734802,0.37620627880096436,0.5787097561686518,1.0,6,0,0,2
13443,merge,near_merge,0.4185801148414612,0.26188671588897705,0.0,1.0,6,0,0,2
13445,merge,near_merge,0.41749799251556396,0.5139670968055725,2.1383224164165386,1.0,6,0,0,2
13447,merge,near_merge,0.42543333768844604,0.3672966957092285,0.4769570025751717,1.0,6,0,0,2
13449,merge,near_merge,0.4210818409919739,0.4487951993942261,1.39766960804143,1.0,6,0,0,2
13450,merge,near_merge,0.4152830243110657,0.28828704357147217,0.0,1.0,6,0,0,2
13452,merge,near_merge,0.4168996214866638,0.3411233425140381,0.1760509560945015,1.0,6,0,0,2
13453,merge,near_merge,0.419614315032959,0.3524104356765747,0.303278834420343,1.0,6,0,0,2
13456,merge,near_merge,0.4177066683769226,0.4320695400238037,1.2097295209723786,1.0,6,0,0,2
13462,merge,near_merge,0.4143524169921875,0.3652883768081665,0.4497998422396306,1.0,6,0,0,2
13463,merge,near_merge,0.4134337902069092,0.15373295545578003,0.0,1.0,6,0,0,2
13466,merge,near_merge,0.4142981767654419,0.053485989570617676,0.0,1.0,6,0,0,2
13468,merge,near_merge,0.4133228659629822,0.30806684494018555,0.0,1.0,6,0,0,2
13470,merge,near_merge,0.41491836309432983,0.2788470983505249,0.0,1.0,6,0,0,2
13472,merge,near_merge,0.4161345958709717,0.03981173038482666,0.0,1.0,6,0,0,2
13475,merge,near_merge,0.40504252910614014,0.34350401163101196,0.20193154641126382,1.0,6,0,0,2
13479,merge,near_merge,0.4206464886665344,0.42621028423309326,1.142166407288422,1.0,6,0,0,2
13489,merge,near_merge,0.41781747341156006,0.2310640811920166,0.0,1.0,6,0,0,2
13491,merge,near_merge,0.41825419664382935,0.26457762718200684,0.0,1.0,6,0,0,2
13493,merge,near_merge,0.4210262894630432,0.42744386196136475,1.156427485158549,1.0,6,0,0,2
13495,merge,near_merge,0.41735029220581055,0.4234462380409241,1.1108587576081312,1.0,6,0,0,2
13498,merge,near_merge,0.41674548387527466,0.5488417744636536,2.540236595295263,1.0,6,0,0,2
13502,merge,near_merge,0.3987109661102295,0.24850797653198242,0.0,1.0,6,0,0,2
13503,merge,near_merge,0.4198816418647766,0.4209786653518677,1.082203711137683,1.0,6,0,0,2
13506,merge,near_merge,0.4149681329727173,0.092049241065979,0.0,1.0,6,0,0,2
13509,merge,near_merge,0.41710448265075684,0.41720592975616455,1.0390960299080472,1.0,6,0,0,2
13510,merge,near_merge,0.41197556257247925,0.2841613292694092,0.0,1.0,6,0,0,2
13514,merge,near_merge,0.392814040184021,0.5355339646339417,2.387094791589757,1.0,6,0,0,2
13515,merge,near_merge,0.414900004863739,0.3060677647590637,0.0,1.0,6,0,0,2
13518,merge,near_merge,0.41441482305526733,0.14119142293930054,0.0,1.0,6,0,0,2
13533,merge,near_merge,0.417472779750824,0.3749380111694336,0.5590834871373586,1.0,6,0,0,2
13537,merge,near_merge,0.4173770546913147,0.3233143091201782,0.0,1.0,6,0,0,2
13539,merge,near_merge,0.41549867391586304,0.1541306972503662,0.0,1.0,6,0,0,2
13540,merge,near_merge,0.4190048575401306,0.3264199495315552,0.0074903890764083545,1.0,6,0,0,2
13542,merge,near_merge,0.4140552878379822,0.27850329875946045,0.0,1.0,6,0,0,2
13543,merge,near_merge,0.4136512279510498,0.1555401086807251,0.0,1.0,6,0,0,2
13547,merge,near_merge,0.4187771677970886,0.2129807472229004,0.0,1.0,6,0,0,2
13548,merge,near_merge,0.4156675338745117,0.45931780338287354,1.5178417465941143,1.0,6,0,0,2
13549,merge,near_merge,0.41791558265686035,0.07758098840713501,0.0,1.0,6,0,0,2
13554,merge,near_merge,0.420232355594635,0.4187772870063782,1.0574834107440827,1.0,6,0,0,2
13561,merge,near_merge,0.41726744174957275,0.5751686096191406,2.833760977885581,1.0,6,0,0,2
13564,merge,near_merge,0.4142094850540161,0.509313702583313,2.081273871544252,1.0,6,0,0,2
13566,merge,near_merge,0.41705435514450073,0.06430280208587646,0.0,1.0,6,0,0,2
13568,merge,near_merge,0.41456061601638794,0.41595858335494995,1.0196218331984248,1.0,6,0,0,2
13569,merge,near_merge,0.4187111258506775,0.3695945739746094,0.4926952512651976,1.0,6,0,0,2
13571,merge,near_merge,0.422677218914032,0.5455377101898193,2.4775144054650373,1.0,6,0,0,2
13583,merge,near_merge,0.4202318787574768,0.4136091470718384,0.9868274632525732,1.0,6,0,0,2
13584,merge,near_merge,0.42179691791534424,0.3624873757362366,0.408210397498801,1.0,6,0,0,2
13588,merge,near_merge,0.4156683087348938,0.4861510992050171,1.808246345729847,1.0,6,0,0,2
13589,merge,near_merge,0.4189113974571228,0.41925549507141113,1.0504924553785495,1.0,6,0,0,2
13593,merge,near_merge,0.4037964344024658,0.350986123085022,0.277177334235361,1.0,6,0,0,2
13595,merge,near_merge,0.41858500242233276,0.15340560674667358,0.0,1.0,6,0,0,2
13600,merge,near_merge,0.4139712452888489,0.14596271514892578,0.0,1.0,6,0,0,2
13606,merge,near_merge,0.4139462113380432,0.4246741533279419,1.111749587202599,1.0,6,0,0,2
13607,merge,near_merge,0.4186447262763977,0.31596165895462036,0.0,1.0,6,0,0,2
13609,merge,near_merge,0.42087864875793457,0.060020267963409424,0.0,1.0,6,0,0,2
13610,merge,near_merge,0.41689491271972656,0.2923917770385742,0.0,1.0,6,0,0,2
13612,merge,near_merge,0.4225916266441345,0.4141877293586731,0.9933671098385356,1.0,6,0,0,2
13613,merge,near_merge,0.41972750425338745,0.43823277950286865,1.264640979903974,1.0,6,0,0,2
13615,merge,near_merge,0.4195389151573181,0.42330706119537354,1.092647966420044,1.0,6,0,0,2
13622,merge,near_merge,0.41947537660598755,0.39567720890045166,0.7815229079849815,1.0,6,0,0,2
13624,merge,near_merge,0.41972529888153076,0.38598769903182983,0.6718718442351292,1.0,6,0,0,2
13625,merge,near_merge,0.4025932550430298,0.4760042428970337,1.6785162369595799,1.0,6,0,0,2
13628,merge,near_merge,0.41565144062042236,0.06700259447097778,0.0,1.0,6,0,0,2
13636,merge,near_merge,0.4172411561012268,0.34437239170074463,0.2038066727015681,1.0,6,0,0,2
13639,merge,near_merge,0.4170580506324768,0.35449230670928955,0.3166315086143165,1.0,6,0,0,2
13641,merge,near_merge,0.4187791347503662,0.4231983423233032,1.0915751861131449,1.0,6,0,0,2
13642,merge,near_merge,0.41713422536849976,0.10733044147491455,0.0,1.0,6,0,0,2
13644,merge,near_merge,0.41738390922546387,0.4240710139274597,1.095866626141385,1.0,6,0,0,2
13645,merge,near_merge,0.4173166751861572,0.17074060440063477,0.0,1.0,6,0,0,2
13647,merge,near_merge,0.4188730716705322,0.31653285026550293,0.0,1.0,6,0,0,2
13650,merge,near_merge,0.41705411672592163,0.3786541223526001,0.5898349923055025,1.0,6,0,0,2
13651,merge,near_merge,0.415571928024292,0.2908743619918823,0.0,1.0,6,0,0,2
13654,merge,near_merge,0.41668838262557983,0.27154111862182617,0.0,1.0,6,0,0,2
13658,merge,near_merge,0.4165284037590027,0.3072214126586914,0.0,1.0,6,0,0,2
13659,merge,near_merge,0.4185979962348938,0.3258081078529358,0.0,1.0,6,0,0,2
13661,merge,near_merge,0.4111762046813965,0.2803085446357727,0.0,1.0,6,0,0,2
13663,merge,near_merge,0.41333794593811035,0.16736936569213867,0.0,1.0,6,0,0,2
13664,merge,near_merge,0.41802388429641724,0.36774951219558716,0.46938173418245244,1.0,6,0,0,2
13665,merge,near_merge,0.4137565493583679,0.4016331434249878,0.8515256496964486,1.0,6,0,0,2
13667,merge,near_merge,0.41594398021698,0.3610752820968628,0.3941089157026307,1.0,6,0,0,2
13670,merge,near_merge,0.4141389727592468,0.4744749069213867,1.6686077833782205,1.0,6,0,0,2
13678,merge,near_merge,0.415253221988678,0.1474606990814209,0.0,1.0,6,0,0,2
13686,merge,near_merge,0.4213191866874695,0.456856369972229,1.4627437632509341,1.0,6,0,0,2
13687,merge,near_merge,0.41625744104385376,0.37343263626098633,0.528316403590308,1.0,6,0,0,2
13691,merge,near_merge,0.41909974813461304,0.31327497959136963,0.0,1.0,6,0,0,2
13693,merge,near_merge,0.4174118638038635,0.3039759397506714,0.0,1.0,6,0,0,2
13694,merge,near_merge,0.41695570945739746,0.31587088108062744,0.0,1.0,6,0,0,2
13696,merge,near_merge,0.4192270040512085,0.3169056177139282,0.0,1.0,6,0,0,2
13697,merge,near_merge,0.41531556844711304,0.3345639705657959,0.09432483149124843,1.0,6,0,0,2
13698,merge,near_merge,0.4118613004684448,0.30018508434295654,0.0,1.0,6,0,0,2
13707,merge,near_merge,0.4203731417655945,0.4299706816673279,1.1612753357642744,1.0,6,0,0,2
13713,merge,near_merge,0.4123426079750061,0.05004703998565674,0.0,1.0,6,0,0,2
13715,merge,near_merge,0.4187217354774475,0.3455789089202881,0.21649698304670453,1.0,6,0,0,2
13719,merge,near_merge,0.42017537355422974,0.37987327575683594,0.6005110721524743,1.0,6,0,0,2
13720,merge,near_merge,0.4162951111793518,0.2181166410446167,0.0,1.0,6,0,0,2
13722,merge,near_merge,0.41775137186050415,0.3568803071975708,0.34304535134744735,1.0,6,0,0,2
13724,merge,near_merge,0.4128105044364929,0.26850056648254395,0.0,1.0,6,0,0,2
13725,merge,near_merge,0.4194123148918152,0.3703821301460266,0.4948774231774242,1.0,6,0,0,2
13727,merge,near_merge,0.40460240840911865,0.20002222061157227,0.0,1.0,6,0,0,2
13729,merge,near_merge,0.41722410917282104,0.2754448652267456,0.0,1.0,6,0,0,2
13738,merge,near_merge,0.4157294034957886,0.13242334127426147,0.0,1.0,6,0,0,2
13739,merge,near_merge,0.4215933084487915,0.2680097222328186,0.0,1.0,6,0,0,2
13747,merge,near_merge,0.4126337170600891,0.31148266792297363,0.0,1.0,6,0,0,2
13755,merge,near_merge,0.41860145330429077,0.19253623485565186,0.0,1.0,6,0,0,2
13758,merge,near_merge,0.4213065505027771,0.34617316722869873,0.22414081451472284,1.0,6,0,0,2
13762,merge,near_merge,0.4133991003036499,0.4494168758392334,1.3724560412674371,1.0,6,0,0,2
13764,merge,near_merge,0.4209837317466736,0.3440926671028137,0.20087391331255425,1.0,6,0,0,2
13770,merge,near_merge,0.41558021306991577,0.3591555953025818,0.36852308339782686,1.0,6,0,0,2
13772,merge,near_merge,0.4153999090194702,0.321277379989624,0.0,1.0,6,0,0,2
13773,merge,near_merge,0.4150652289390564,0.09545958042144775,0.0,1.0,6,0,0,2
13774,merge,near_merge,0.4139367341995239,0.10048753023147583,0.0,1.0,6,0,0,2
13775,merge,near_merge,0.41202276945114136,0.3731535077095032,0.5252658979815228,1.0,6,0,0,2
13782,merge,near_merge,0.41678541898727417,0.4004499912261963,0.8309205935008623,1.0,6,0,0,2
13784,merge,near_merge,0.4164113402366638,0.31850409507751465,0.0,1.0,6,0,0,2
13786,merge,near_merge,0.419158935546875,0.07981586456298828,0.0,1.0,6,0,0,2
13788,merge,near_merge,0.42263633012771606,0.41220420598983765,0.9625871313484945,1.0,6,0,0,2
13789,merge,near_merge,0.42183929681777954,0.32399851083755493,0.0,1.0,6,0,0,2
13795,merge,near_merge,0.4173505902290344,0.32955849170684814,0.03833356121857359,1.0,6,0,0,2
13796,merge,near_merge,0.4204382300376892,0.28038740158081055,0.0,1.0,6,0,0,2
13797,merge,near_merge,0.41669243574142456,0.34524184465408325,0.2137255350050857,1.0,6,0,0,2
13802,merge,near_merge,0.41754990816116333,0.3335866928100586,0.08221312331317153,1.0,6,0,0,2
13813,merge,near_merge,0.4223633408546448,0.27899813652038574,0.0,1.0,6,0,0,2
13814,merge,near_merge,0.42324990034103394,0.45634740591049194,1.450322207968806,1.0,6,0,0,2
13816,merge,near_merge,0.41852182149887085,0.26454097032546997,0.0,1.0,6,0,0,2
13817,merge,near_merge,0.41938072443008423,0.13419467210769653,0.0,1.0,6,0,0,2
13819,merge,near_merge,0.4204084277153015,0.26840245723724365,0.0,1.0,6,0,0,2
13823,merge,near_merge,0.4214937090873718,0.32093238830566406,0.0,1.0,6,0,0,2
13824,merge,near_merge,0.4202805757522583,0.3168635368347168,0.0,1.0,6,0,0,2
13830,merge,near_merge,0.41514575481414795,0.30588316917419434,0.0,1.0,6,0,0,2
13832,merge,near_merge,0.41483384370803833,0.27079933881759644,0.0,1.0,6,0,0,2
13839,merge,near_merge,0.42139071226119995,0.27560901641845703,0.0,1.0,6,0,0,2
13841,merge,near_merge,0.4187702536582947,0.22895151376724243,0.0,1.0,6,0,0,2
13846,merge,near_merge,0.41938281059265137,0.13743066787719727,0.0,1.0,6,0,0,2
13847,merge,near_merge,0.4185519218444824,0.34799015522003174,0.24847922837346853,1.0,6,0,0,2
13864,merge,near_merge,0.4202337861061096,0.25622111558914185,0.0,1.0,6,0,0,2
13866,merge,near_merge,0.41784465312957764,0.24122893810272217,0.0,1.0,6,0,0,2
13868,merge,near_merge,0.4196855425834656,0.4348323345184326,1.2149290032822904,1.0,6,0,0,2
13872,merge,near_merge,0.417719304561615,0.15160751342773438,0.0,1.0,6,0,0,2
13875,merge,near_merge,0.4200555682182312,0.3381354808807373,0.13738476857122908,1.0,6,0,0,2
13876,merge,near_merge,0.4234352707862854,0.37706172466278076,0.5703177797731837,1.0,6,0,0,2
13878,merge,near_merge,0.4211065173149109,0.5506814122200012,2.5089068493381728,1.0,6,0,0,2
