step,loss,ema,perplexity,id_loss,lr,conf_mean,ent_mean,brier,abstain_ratio,chosen_steps,avg_steps,s_max,inflation_rate,high_step_prob,rule_acc,top5_acc,avg_top1_prob,cloze_transition,gate_pass_60_95,z_lang_norm,z_logic_norm,z_bridge_norm,mem_size,rejector_score,tau_r,coverage,use_autonomous,difficulty_level,composite_score,abstain_cap,force_write_enabled,fw_ce,fw_len_pen
14084,2.8088,2.0721,16.5898,0.2152,0.0016,0.5078,2.9085,0.0321,1.0,7,7.666,15,1.2777,0.0332,0.3313,0.5583,0.3108,0.8824,0.0,0.9404,0.9404,2.5581,2,0.4904,180.2017,0.0,1,0,7.4402,0.15,0,0.0,0.0
14085,3.1951,2.1283,24.4135,0.398,0.0016,0.5024,2.3883,0.048,1.0,7,7.6641,15,1.2773,0.0332,0.2857,0.483,0.3182,0.9,0.0,0.83,0.83,2.4921,2,0.4935,180.2217,0.0,1,0,5.952,0.15,0,0.0,0.0
14086,3.0017,2.172,20.1202,0.1052,0.0016,0.4985,2.857,0.1122,1.0,7,7.6641,15,1.2773,0.0332,0.1653,0.4113,0.2126,0.9697,0.0,0.5751,0.5751,1.9125,2,0.4934,180.2417,0.0,1,0,5.4641,0.15,0,0.0,0.0
14087,0.2426,2.0755,1.2746,0.1151,0.0016,0.5098,0.0931,0.1764,1.0,8,7.6641,15,1.2773,0.0332,0.9301,0.9946,0.8952,0.9697,0.0,0.5191,0.5191,1.5158,2,0.5102,180.2617,0.0,1,0,0.1411,0.15,0,0.0,0.0
14088,3.4196,2.1427,30.557,0.2115,0.0016,0.5078,3.2017,0.0766,1.0,7,7.6621,15,1.277,0.0332,0.2333,0.5292,0.2812,0.9474,0.0,0.7939,0.7939,2.3284,2,0.4836,180.2817,0.0,1,0,7.4549,0.15,0,0.0,0.0
14089,3.1762,2.1944,23.9564,0.4553,0.0016,0.4944,2.821,0.0833,1.0,14,7.6758,15,1.2793,0.0352,0.2031,0.3555,0.1748,0.825,0.0,0.561,0.561,2.0174,2,0.4937,180.3017,0.0,1,0,5.6911,0.15,0,0.0,0.0
14090,0.8737,2.1283,2.3958,0.4448,0.0016,0.5068,0.2368,0.029,1.0,14,7.6895,15,1.2816,0.0371,0.6025,0.9874,0.7479,0.9091,0.0,0.6113,0.6113,2.0306,2,0.5086,180.3217,0.0,1,0,0.4809,0.15,0,0.0,0.0
14091,1.0192,2.0729,2.7711,0.3534,0.0016,0.5059,0.0553,0.0657,1.0,8,7.6914,15,1.2819,0.0371,0.7085,0.9497,0.7638,0.9118,0.0,0.5506,0.5506,1.7054,2,0.5033,180.3417,0.0,1,0,0.0944,0.15,1,0.0729,0.0
14092,1.1018,2.0243,3.0096,0.272,0.0016,0.5127,0.167,0.0816,1.0,7,7.6914,15,1.2819,0.0371,0.7961,0.9934,0.8018,0.9787,0.0,0.6039,0.6039,2.356,2,0.5028,180.3617,0.0,1,0,0.3935,0.15,0,0.0,0.0
14093,3.4432,2.0953,31.2882,0.1352,0.0016,0.4995,3.0831,0.0909,1.0,8,7.6934,15,1.2822,0.0371,0.1954,0.3448,0.1984,0.9615,0.0,0.5386,0.5386,1.9874,2,0.4863,180.3817,0.0,1,0,6.1271,0.15,0,0.0,0.0
14094,3.1989,2.1505,24.5055,0.5549,0.0016,0.4951,3.6637,0.0789,1.0,14,7.707,15,1.2845,0.0391,0.2489,0.4444,0.1579,0.875,0.0,0.4393,0.4393,1.8517,2,0.4904,180.4017,0.0,1,0,6.784,0.15,0,0.0,0.0
14095,3.5524,2.2206,34.8979,0.1356,0.0016,0.5093,3.617,0.1104,1.0,7,7.7051,15,1.2842,0.0391,0.1762,0.3257,0.184,0.9773,0.0,0.5481,0.5481,1.8514,2,0.4892,180.4217,0.0,1,0,6.6965,0.15,0,0.0,0.0
14096,3.0206,2.2606,20.5029,0.4204,0.0016,0.5078,0.4351,0.0489,1.0,7,7.7051,15,1.2842,0.0391,0.3188,0.5072,0.4327,0.8485,0.0,0.6575,0.6575,2.3758,2,0.5033,180.4417,0.0,1,0,1.0338,0.15,0,0.0,0.0
14097,0.2034,2.1577,1.2255,0.3968,0.0016,0.5049,0.0224,0.1971,1.0,7,7.7051,15,1.2842,0.0391,0.9441,0.993,0.9143,0.95,0.0,0.6658,0.6658,2.3917,2,0.5104,180.4617,0.0,1,0,0.0537,0.15,0,0.0,0.0
14098,1.9991,2.1498,7.3822,0.2581,0.0016,0.4639,1.4634,0.0461,1.0,7,7.7051,15,1.2842,0.0391,0.2766,0.6383,0.3428,0.9,0.0,0.629,0.629,2.0879,2,0.4934,180.4817,0.0,1,0,3.0554,0.15,0,0.0,0.0
14099,1.72,2.1283,5.5847,0.3479,0.0016,0.5044,1.7696,0.0438,1.0,7,7.7031,15,1.2839,0.0391,0.2949,0.9444,0.4602,0.9412,0.0,0.3656,0.3656,1.3669,2,0.4977,180.5017,0.0,1,0,2.4188,0.15,0,0.0,0.0
14100,0.4492,2.0443,1.5671,1.4569,0.0016,0.5049,0.1752,0.1225,1.0,7,7.7031,15,1.2839,0.0391,0.8481,1.0,0.846,0.85,0.0,0.4193,0.4193,1.4554,2,0.5062,180.5217,0.0,1,0,0.255,0.15,0,0.0,0.0
14101,2.7404,2.0791,15.4936,0.3933,0.0016,0.5,2.0654,0.0381,1.0,7,7.7031,15,1.2839,0.0391,0.3632,0.6651,0.3959,0.8667,0.0,0.2276,0.2276,1.1297,2,0.4902,180.5417,0.0,1,0,2.3332,0.15,0,0.0,0.0
14102,3.4106,2.1457,30.2838,0.0826,0.0016,0.4824,2.9073,0.0675,1.0,14,7.7168,15,1.2861,0.041,0.2196,0.3364,0.1945,1.0,0.0,0.3217,0.3217,1.5588,2,0.491,180.5618,0.0,1,0,4.5318,0.15,1,2.5507,0.0
14103,2.0564,2.1412,7.818,0.5029,0.0016,0.4993,1.2448,0.033,1.0,14,7.7285,15,1.2881,0.043,0.3248,0.7265,0.3929,0.8519,0.0,0.5475,0.5475,1.8494,2,0.5024,180.5818,0.0,1,0,2.3021,0.15,0,0.0,0.0
14104,0.1515,2.0418,1.1636,0.1529,0.0016,0.5142,0.0563,0.2007,1.0,7,7.7266,15,1.2878,0.043,0.96,1.0,0.931,0.9697,0.0,0.422,0.422,1.4022,2,0.5084,180.6018,0.0,1,0,0.079,0.15,0,0.0,0.0
14105,0.1847,1.9489,1.2028,0.3573,0.0016,0.5078,0.025,0.2032,1.0,7,7.7266,15,1.2878,0.043,0.9574,0.9929,0.9193,0.9,0.0,0.6745,0.6745,2.3811,2,0.5035,180.6218,0.0,1,0,0.0595,0.15,1,0.017,0.0
14106,3.7029,2.0366,40.5656,0.1802,0.0016,0.5029,3.6163,0.1306,1.0,14,7.7402,15,1.29,0.0449,0.1399,0.2798,0.1321,0.9394,0.0,0.6491,0.6491,2.349,2,0.4813,180.6418,0.0,1,0,8.4946,0.15,0,0.0,0.0
14107,0.9619,1.9829,2.6168,0.3615,0.0016,0.519,0.0326,0.163,1.0,7,7.7383,15,1.2897,0.0449,0.8571,0.9248,0.8755,0.875,0.0,0.7125,0.7125,2.5486,2,0.5103,180.6618,0.0,1,0,0.0832,0.15,0,0.0,0.0
14108,2.8299,2.0252,16.9446,0.5196,0.0016,0.5054,2.652,0.0479,1.0,7,7.7363,15,1.2894,0.0449,0.2889,0.6,0.304,0.8718,0.0,0.8331,0.8331,2.3471,2,0.4889,180.6818,0.0,1,0,6.2244,0.15,0,0.0,0.0
14109,3.3595,2.0919,28.7752,0.1605,0.0016,0.5098,3.4836,0.1066,1.0,7,7.7363,15,1.2894,0.0449,0.1822,0.4195,0.1917,0.9394,0.0,0.5621,0.5621,1.9068,2,0.4892,180.7018,0.0,1,0,6.6425,0.15,1,2.0468,0.0
14110,3.7003,2.1724,40.4611,0.351,0.0016,0.5132,3.2303,0.1316,1.0,7,7.7363,15,1.2894,0.0449,0.1473,0.3256,0.1847,0.9565,0.0,0.6439,0.6439,2.3388,2,0.4906,180.7218,0.0,1,0,7.555,0.15,0,0.0,0.0
14111,2.7588,2.2017,15.7812,0.2382,0.0016,0.5156,1.4741,0.026,1.0,8,7.7363,15,1.2894,0.0449,0.3679,0.5802,0.4717,0.8947,0.0,0.4417,0.4417,1.506,2,0.5005,180.7418,0.0,1,0,2.22,0.15,0,0.0,0.0
14112,0.5247,2.1178,1.69,0.201,0.0016,0.4941,0.2791,0.1258,1.0,8,7.7383,15,1.2897,0.0449,0.839,0.9915,0.8501,0.9783,0.0,0.4049,0.4049,1.396,2,0.5083,180.7618,0.0,1,0,0.3897,0.15,1,0.664,0.0
14113,3.8851,2.2062,48.6725,0.3658,0.0016,0.5098,4.1074,0.0523,1.0,7,7.7383,15,1.2897,0.0449,0.2872,0.4,0.1543,0.9375,0.0,1.5774,1.5774,4.952,2,0.4797,180.7818,0.0,1,0,20.3397,0.15,0,0.0,0.0
14114,2.9831,2.245,19.7488,0.2832,0.0016,0.4949,3.1508,0.0417,1.0,14,7.75,15,1.2917,0.0469,0.3535,0.5455,0.2513,0.878,0.0,0.2239,0.2239,1.3159,2,0.4941,180.8018,0.0,1,0,4.1461,0.15,0,0.0,0.0
14115,3.4702,2.3063,32.142,0.6237,0.0016,0.5029,1.8859,0.0781,1.0,8,7.75,15,1.2917,0.0469,0.3128,0.4718,0.4407,0.8235,0.0,0.311,0.311,1.2791,2,0.4954,180.8218,0.0,1,0,2.4123,0.15,0,0.0,0.0
14116,0.2458,2.2033,1.2786,0.3526,0.0016,0.5078,0.0432,0.1904,1.0,7,7.748,15,1.2913,0.0469,0.9429,0.9929,0.9022,0.9091,0.0,0.7075,0.7075,2.49,2,0.5114,180.8418,0.0,1,0,0.1075,0.15,0,0.0,0.0
14117,1.0284,2.1445,2.7966,0.3962,0.0016,0.5117,0.15,0.0949,1.0,7,7.748,15,1.2913,0.0469,0.8182,1.0,0.8377,0.9091,0.0,0.6061,0.6061,2.3789,2,0.5011,180.8618,0.0,1,0,0.3568,0.15,0,0.0,0.0
14118,3.0501,2.1898,21.1166,0.5702,0.0016,0.4971,2.3826,0.0702,1.0,8,7.75,15,1.2917,0.0469,0.266,0.4581,0.2512,0.8293,0.0,0.3091,0.3091,1.4478,2,0.4898,180.8818,0.0,1,0,3.4496,0.15,0,0.0,0.0
14119,2.9632,2.2285,19.36,0.322,0.0016,0.4993,2.5463,0.0778,1.0,8,7.752,15,1.292,0.0469,0.2233,0.5194,0.2809,0.8913,0.0,0.3052,0.3052,1.398,2,0.4943,180.9018,0.0,1,0,3.5598,0.15,0,0.0,0.0
14120,0.2441,2.1293,1.2764,0.3466,0.0016,0.5127,0.024,0.1816,1.0,7,7.752,15,1.292,0.0469,0.9301,0.979,0.9205,0.9091,0.0,0.7219,0.7219,2.5054,2,0.5102,180.9218,0.0,1,0,0.0601,0.15,0,0.0,0.0
14121,0.5825,2.0519,1.7904,0.1524,0.0016,0.5122,0.0581,0.111,1.0,8,7.752,15,1.292,0.0469,0.8419,0.986,0.8593,0.9565,0.0,0.4238,0.4238,1.4681,2,0.5028,180.9418,0.0,1,0,0.0853,0.15,0,0.0,0.0
14122,0.2188,1.9603,1.2446,0.633,0.0016,0.5029,0.0243,0.1889,1.0,7,7.75,15,1.2917,0.0469,0.9343,0.9927,0.9074,0.9091,0.0,0.7358,0.7358,2.5696,2,0.5044,180.9618,0.0,1,0,0.0625,0.15,0,0.0,0.0
14123,3.5528,2.0399,34.9099,0.4402,0.0016,0.4963,3.9697,0.1013,1.0,7,7.748,15,1.2913,0.0469,0.1918,0.4292,0.1761,0.9,0.0,0.4746,0.4746,1.8745,2,0.4804,180.9818,0.0,1,0,7.441,0.15,0,0.0,0.0
14124,3.289,2.1023,26.8165,0.0989,0.0016,0.5112,2.7075,0.1185,1.0,14,7.7598,15,1.2933,0.0488,0.1667,0.3977,0.2249,0.9375,0.0,0.5048,0.5048,1.9302,2,0.4942,181.0018,0.0,1,0,5.2261,0.15,0,0.0,0.0
14125,0.4719,2.0208,1.6031,0.134,0.0016,0.4966,0.2667,0.1215,1.0,8,7.7617,15,1.2936,0.0488,0.8361,0.9959,0.833,0.9697,0.0,0.4007,0.4007,1.4339,2,0.5098,181.0219,0.0,1,0,0.3825,0.15,0,0.0,0.0
14126,3.1021,2.0749,22.2451,0.2085,0.0016,0.5073,2.4143,0.0766,1.0,14,7.7734,15,1.2956,0.0508,0.2378,0.4216,0.2166,0.9259,0.0,0.314,0.314,1.5511,2,0.4882,181.0419,0.0,1,0,3.7449,0.15,0,0.0,0.0
14127,0.1397,1.9781,1.1499,0.1502,0.0016,0.5137,0.0178,0.1982,1.0,14,7.7871,15,1.2979,0.0527,0.9559,1.0,0.932,0.9697,0.0,0.7169,0.7169,2.5009,2,0.5109,181.0619,0.0,1,0,0.0445,0.15,0,0.0,0.0
14128,3.4688,2.0527,32.0993,0.2345,0.0016,0.4861,3.0689,0.0734,1.0,7,7.7871,15,1.2979,0.0527,0.21,0.3014,0.2414,0.9744,0.0,0.4848,0.4848,1.9586,2,0.4838,181.0819,0.0,1,0,6.0109,0.15,0,0.0,0.0
14129,2.2142,2.0607,9.1541,0.0517,0.0016,0.4924,1.4196,0.0145,1.0,7,7.7871,15,1.2979,0.0527,0.4439,0.6684,0.4525,1.0,0.0,0.4693,0.4693,1.6957,2,0.5014,181.1019,0.0,1,0,2.4071,0.15,0,0.0,0.0
14130,2.765,2.0959,15.879,0.4581,0.0016,0.4929,0.5557,0.0484,1.0,7,7.7871,15,1.2979,0.0527,0.4555,0.661,0.6858,0.8485,0.0,0.555,0.555,1.9133,2,0.5006,181.1219,0.0,1,0,1.0631,0.15,1,0.6051,0.0
14131,2.5208,2.1172,12.4381,0.0705,0.0016,0.4976,1.5392,0.0365,1.0,8,7.7891,15,1.2982,0.0527,0.3876,0.5885,0.4172,0.9688,0.0,0.3654,0.3654,1.4528,2,0.4985,181.1419,0.0,1,0,2.2361,0.15,1,0.5777,0.0
14132,0.8307,2.0529,2.2949,0.2027,0.0016,0.4819,0.184,0.0383,1.0,7,7.7891,15,1.2982,0.0527,0.6457,0.9921,0.7234,0.9487,0.0,0.4218,0.4218,1.5418,2,0.5072,181.1619,0.0,1,0,0.2837,0.15,1,0.3918,0.0
14133,3.0081,2.1006,20.2487,0.1527,0.0016,0.4961,2.2387,0.027,1.0,8,7.7891,15,1.2982,0.0527,0.375,0.4471,0.3033,0.9259,0.0,0.4276,0.4276,1.7674,2,0.4899,181.1819,0.0,1,0,3.9565,0.15,0,0.0,0.0
14134,3.2631,2.1588,26.1309,0.4454,0.0016,0.4902,2.0132,0.1045,1.0,8,7.791,15,1.2985,0.0527,0.1677,0.4683,0.2505,0.9091,0.0,0.2639,0.2639,1.3901,2,0.4963,181.2019,0.0,1,0,2.7986,0.15,0,0.0,0.0
14135,1.3598,2.1188,3.8952,0.3446,0.0016,0.5098,0.9443,0.0012,1.0,7,7.791,15,1.2985,0.0527,0.5274,0.9283,0.5113,0.875,0.0,0.4142,0.4142,1.4418,2,0.5049,181.2219,0.0,1,0,1.3614,0.15,0,0.0,0.0
14136,3.7085,2.1983,40.7926,0.1817,0.0016,0.5039,3.1513,0.089,1.0,8,7.793,15,1.2988,0.0527,0.1991,0.2987,0.1935,0.9487,0.0,0.4205,0.4205,1.8444,2,0.4861,181.2419,0.0,1,0,5.8123,0.15,0,0.0,0.0
14137,0.2248,2.0996,1.252,0.1526,0.0016,0.5171,0.02,0.1795,1.0,7,7.793,15,1.2988,0.0527,0.9407,0.9926,0.9056,0.975,0.0,0.6961,0.6961,2.4315,2,0.5122,181.2619,0.0,1,0,0.0486,0.15,0,0.0,0.0
14138,3.453,2.1673,31.5948,0.561,0.0016,0.4966,3.1868,0.0772,1.0,7,7.791,15,1.2985,0.0527,0.215,0.38,0.2114,0.8696,0.0,0.5184,0.5184,1.9546,2,0.4837,181.2819,0.0,1,0,6.2289,0.15,1,3.3763,0.0
14139,2.7505,2.1964,15.6497,0.3293,0.0016,0.5151,0.7892,0.0515,1.0,7,7.791,15,1.2985,0.0527,0.2961,0.7105,0.3392,0.9091,0.0,0.7094,0.7094,2.8268,2,0.5025,181.3019,0.0,1,0,2.231,0.15,0,0.0,0.0
14140,3.8971,2.2815,49.2573,0.3157,0.0016,0.5034,4.0951,0.0439,1.0,7,7.7891,15,1.2982,0.0527,0.2974,0.3895,0.1581,0.9697,0.0,1.5466,1.5466,4.8658,2,0.4852,181.3219,0.0,1,0,19.9262,0.15,0,0.0,0.0
14141,0.1107,2.1729,1.117,0.0601,0.0016,0.5093,0.0749,0.1884,1.0,8,7.791,15,1.2985,0.0527,0.9425,1.0,0.9347,0.9778,0.0,0.4667,0.4667,1.4788,2,0.5129,181.3419,0.0,1,0,0.1107,0.15,0,0.0,0.0
14142,3.3582,2.2322,28.7388,0.3494,0.0016,0.5059,3.4808,0.1221,1.0,8,7.791,15,1.2985,0.0527,0.1681,0.3664,0.1963,0.8788,0.0,0.3802,0.3802,1.6594,2,0.4825,181.3619,0.0,1,0,5.7761,0.15,1,2.6689,0.0
14143,0.1735,2.1293,1.1894,0.0016,0.0016,0.5034,0.0299,0.1941,1.0,7,7.7891,15,1.2982,0.0527,0.9441,1.0,0.91,1.0,0.0,0.7099,0.7099,2.5274,2,0.5113,181.3819,0.0,1,0,0.0755,0.15,0,0.0,0.0
14144,1.066,2.0761,2.9037,0.2485,0.0016,0.5137,0.1485,0.0816,1.0,7,7.7891,15,1.2982,0.0527,0.7961,1.0,0.8343,0.9,0.0,0.6196,0.6196,2.393,2,0.5009,181.4019,0.0,1,0,0.3553,0.15,0,0.0,0.0
14145,3.4669,2.1456,32.0371,0.1968,0.0016,0.4939,3.0232,0.0879,1.0,7,7.7891,15,1.2982,0.0527,0.1956,0.32,0.2181,0.9615,0.0,0.4708,0.4708,1.881,2,0.4863,181.4219,0.0,1,0,5.6868,0.15,0,0.0,0.0
14146,2.74,2.1754,15.4876,0.3118,0.0016,0.4958,2.558,0.0775,1.0,14,7.8027,15,1.3005,0.0547,0.2199,0.4689,0.2907,0.8718,0.0,0.4041,0.4041,1.7457,2,0.4959,181.4419,0.0,1,0,4.4656,0.15,0,0.0,0.0
14147,2.7227,2.2027,15.2219,0.5347,0.0016,0.4971,2.9169,0.0917,1.0,7,7.8027,12,1.3005,0.0547,0.1986,0.5307,0.1909,0.8913,0.0,0.5427,0.5427,1.853,2,0.4928,181.4619,0.0,1,0,5.4052,0.15,0,0.0,0.0
14148,2.1122,2.1982,8.2666,0.0623,0.0016,0.502,1.2097,0.0161,1.0,7,7.8008,9,1.3001,0.0547,0.3765,0.7247,0.3732,1.0,0.0,0.4673,0.4673,1.7236,2,0.5007,181.4819,0.0,1,0,2.085,0.15,0,0.0,0.0
14149,0.2908,2.1028,1.3375,0.4242,0.0016,0.4849,0.1176,0.2005,1.0,8,7.8008,8,1.3001,0.0547,0.9312,0.9908,0.8888,0.8974,0.0,0.4218,0.4218,1.3531,2,0.5078,181.502,0.0,1,0,0.1591,0.15,0,0.0,0.0
14150,3.6123,2.1783,37.0505,0.2876,0.0016,0.5142,1.9307,0.0744,1.0,7,7.7988,8,1.2998,0.0547,0.241,0.4458,0.3396,0.9474,0.0,0.7789,0.7789,2.4497,2,0.4881,181.522,0.0,1,0,4.7295,0.15,0,0.0,0.0
14151,0.9349,2.1161,2.547,0.2884,0.0016,0.4851,0.3809,0.0127,1.0,7,7.7988,8,1.2998,0.0547,0.5714,0.9837,0.7173,0.95,0.0,0.4865,0.4865,1.7743,2,0.509,181.542,0.0,1,0,0.6758,0.15,0,0.0,0.0
14152,1.5726,2.089,4.8192,0.6176,0.0016,0.5098,0.2888,0.0329,1.0,8,7.7988,8,1.2998,0.0547,0.5778,0.9156,0.7239,0.7805,0.0,0.4403,0.4403,1.699,2,0.5013,181.562,0.0,1,0,0.4907,0.15,0,0.0,0.0
14153,3.6363,2.1663,37.951,0.4988,0.0016,0.4983,3.4627,0.1032,1.0,8,7.7988,8,1.2998,0.0547,0.1765,0.3125,0.1495,0.8788,0.0,0.5899,0.5899,2.1754,2,0.4856,181.582,0.0,1,0,7.5329,0.15,0,0.0,0.0
14154,0.9789,2.107,2.6615,0.5407,0.0016,0.4973,0.177,0.0146,1.0,7,7.7988,8,1.2998,0.0547,0.5191,0.983,0.7181,0.8478,0.0,0.4762,0.4762,1.726,2,0.5097,181.602,0.0,1,0,0.3055,0.15,0,0.0,0.0
14155,3.2015,2.1617,24.5692,0.5019,0.0016,0.4988,2.5204,0.0855,1.0,8,7.8008,8,1.3001,0.0547,0.2181,0.4362,0.2791,0.9231,0.0,0.2207,0.2207,1.3093,2,0.4888,181.622,0.0,1,0,3.3,0.15,0,0.0,0.0
14156,3.7297,2.2401,41.6683,0.2238,0.0016,0.4941,3.0493,0.091,1.0,7,7.7988,8,1.2998,0.0547,0.1892,0.2838,0.2147,0.9688,0.0,0.3847,0.3847,1.647,2,0.4908,181.642,0.0,1,0,5.022,0.15,0,0.0,0.0
14157,3.9042,2.3233,49.6098,0.4591,0.0016,0.5098,4.111,0.0497,1.0,7,7.7988,8,1.2998,0.0547,0.2908,0.3852,0.1492,0.9,0.0,1.5739,1.5739,4.9039,2,0.4875,181.662,0.0,1,0,20.1598,0.15,0,0.0,0.0
14158,0.4449,2.2294,1.5603,0.4875,0.0016,0.4885,0.1987,0.1331,1.0,7,7.7969,8,1.2995,0.0547,0.8468,1.0,0.8697,0.8974,0.0,0.3795,0.3795,1.4086,2,0.5115,181.682,0.0,1,0,0.2799,0.15,0,0.0,0.0
14159,2.585,2.2471,13.2626,0.1036,0.0016,0.4846,1.3381,0.0181,1.0,8,7.7969,8,1.2995,0.0547,0.402,0.5392,0.4513,0.9787,0.0,0.4156,0.4156,1.6512,2,0.4934,181.702,0.0,1,0,2.2095,0.15,0,0.0,0.0
14160,3.2443,2.297,25.6445,0.1708,0.0016,0.4983,3.0942,0.1039,1.0,8,7.7988,8,1.2998,0.0547,0.1982,0.4053,0.1748,0.9737,0.0,0.2869,0.2869,1.3396,2,0.4903,181.722,0.0,1,0,4.1449,0.15,0,0.0,0.0
14161,0.8331,2.2238,2.3004,0.4124,0.0016,0.501,0.1256,0.0565,1.0,7,7.7969,8,1.2995,0.0547,0.6901,0.9765,0.723,0.963,0.0,0.4526,0.4526,1.6698,2,0.5092,181.742,0.0,1,0,0.2098,0.15,0,0.0,0.0
14162,2.8149,2.2534,16.6922,0.0448,0.0016,0.5039,2.4145,0.0326,1.0,7,7.7949,8,1.2992,0.0547,0.3294,0.5706,0.3145,1.0,0.0,0.9803,0.9803,2.5907,2,0.4895,181.762,0.0,1,0,6.2553,0.15,0,0.0,0.0
14163,0.0828,2.1448,1.0863,0.8324,0.0016,0.5103,0.0226,0.2254,1.0,7,7.793,8,1.2988,0.0547,0.985,1.0,0.945,0.8261,0.0,0.7008,0.7008,2.5132,2,0.5103,181.782,0.0,1,0,0.0569,0.15,0,0.0,0.0
14164,1.2222,2.0987,3.3945,0.3964,0.0016,0.5088,0.1618,0.0783,1.0,7,7.791,8,1.2985,0.0547,0.7778,0.9935,0.8047,0.8718,0.0,0.645,0.645,2.5323,2,0.5002,181.802,0.0,1,0,0.4096,0.15,0,0.0,0.0
14165,0.7162,2.0296,2.0466,0.5174,0.0016,0.5005,0.1753,0.0512,1.0,7,7.7891,8,1.2982,0.0547,0.7075,0.9717,0.7241,0.8889,0.0,0.5149,0.5149,1.7013,2,0.5044,181.822,0.0,1,0,0.2982,0.15,0,0.0,0.0
14166,3.3879,2.0975,29.6042,0.1181,0.0016,0.499,3.2463,0.1151,1.0,7,7.7871,8,1.2979,0.0547,0.1587,0.4444,0.1845,0.9394,0.0,0.6048,0.6048,2.1821,2,0.4849,181.842,0.0,1,0,7.0838,0.15,0,0.0,0.0
14167,3.3366,2.1594,28.122,0.4965,0.0016,0.5063,0.5072,0.0597,1.0,7,7.7871,8,1.2979,0.0547,0.2791,0.3876,0.4176,0.8974,0.0,0.6873,0.6873,2.4661,2,0.5018,181.862,0.0,1,0,1.2508,0.15,0,0.0,0.0
14168,3.0115,2.202,20.3187,0.4642,0.0016,0.5015,2.7744,0.1257,1.0,8,7.7871,8,1.2979,0.0547,0.1451,0.4196,0.2179,0.8125,0.0,0.4994,0.4994,1.7525,2,0.4941,181.882,0.0,1,0,4.8621,0.15,0,0.0,0.0
14169,2.046,2.1942,7.7367,0.3092,0.0016,0.4929,1.2966,0.0666,1.0,8,7.7891,8,1.2982,0.0547,0.3171,0.561,0.3497,0.8974,0.0,0.582,0.582,1.8962,2,0.501,181.902,0.0,1,0,2.4587,0.15,0,0.0,0.0
14170,2.9343,2.2313,18.809,0.093,0.0016,0.5054,2.7592,0.1068,1.0,7,7.7871,8,1.2979,0.0547,0.1828,0.5,0.2302,0.9737,0.0,0.5856,0.5856,1.8437,2,0.4912,181.922,0.0,1,0,5.0873,0.15,1,2.6938,0.0
14171,3.3854,2.289,29.5297,0.2834,0.0016,0.5078,0.9195,0.1243,1.0,7,7.7871,8,1.2979,0.0547,0.4589,0.57,0.6045,0.9,0.0,0.3206,0.3206,1.2245,2,0.4992,181.942,0.0,1,0,1.1259,0.15,0,0.0,0.0
14172,2.0407,2.2765,7.6959,0.2409,0.0016,0.5005,1.044,0.0257,1.0,8,7.7891,8,1.2982,0.0547,0.4286,0.5714,0.3984,0.95,0.0,0.5341,0.5341,1.8221,2,0.5028,181.9621,0.0,1,0,1.9023,0.15,0,0.0,0.0
14173,2.1466,2.27,8.5559,0.3115,0.0016,0.4937,1.3718,0.064,1.0,8,7.791,8,1.2985,0.0547,0.2683,0.561,0.3403,0.8788,0.0,0.7086,0.7086,2.171,2,0.4981,181.9821,0.0,1,0,2.9782,0.15,0,0.0,0.0
14174,1.643,2.2387,5.1709,0.0315,0.0016,0.5146,0.0275,0.1038,1.0,7,7.7891,8,1.2982,0.0547,0.7778,0.8376,0.8889,0.9744,0.0,0.6831,0.6831,2.4765,2,0.5048,182.0021,0.0,1,0,0.0681,0.15,0,0.0,0.0
14175,2.1542,2.2345,8.6209,0.3465,0.0016,0.4932,1.5526,0.0749,1.0,7,7.7891,8,1.2982,0.0547,0.2444,0.6444,0.3229,0.8788,0.0,0.6506,0.6506,2.0758,2,0.4964,182.0221,0.0,1,0,3.2229,0.15,0,0.0,0.0
14176,2.9713,2.2713,19.518,0.2425,0.0016,0.5156,0.7087,0.0404,1.0,7,7.7891,8,1.2982,0.0547,0.3411,0.4729,0.3784,0.9091,0.0,0.7225,0.7225,2.5305,2,0.499,182.0421,0.0,1,0,1.7934,0.15,0,0.0,0.0
14177,3.2111,2.3183,24.8058,0.459,0.0016,0.4883,3.6536,0.0912,1.0,8,7.791,8,1.2985,0.0547,0.2275,0.4592,0.1868,0.875,0.0,0.4192,0.4192,1.7099,2,0.4892,182.0621,0.0,1,0,6.2474,0.15,0,0.0,0.0
14178,3.7252,2.3887,41.4813,0.2775,0.0016,0.5039,2.1671,0.0547,1.0,7,7.7891,8,1.2982,0.0547,0.2842,0.3947,0.4174,0.9565,0.0,0.2881,0.2881,1.3951,2,0.4942,182.0821,0.0,1,0,3.0233,0.15,0,0.0,0.0
14179,3.8761,2.463,48.2379,0.3854,0.0016,0.4978,4.135,0.0438,1.0,7,7.7871,8,1.2979,0.0547,0.292,0.3967,0.1522,0.8913,0.0,1.5444,1.5444,4.8308,2,0.4874,182.1021,0.0,1,0,19.9751,0.15,0,0.0,0.0
14180,3.4177,2.5108,30.4979,0.2904,0.0016,0.5054,2.8701,0.0763,1.0,7,7.7852,8,1.2975,0.0547,0.2196,0.3458,0.209,0.8723,0.0,0.3679,0.3679,1.7352,2,0.4939,182.1221,0.0,1,0,4.9801,0.15,0,0.0,0.0
