step,loss,ema,perplexity,id_loss,lr,conf_mean,ent_mean,brier,abstain_ratio,chosen_steps,avg_steps,s_max,inflation_rate,high_step_prob,rule_acc,top5_acc,avg_top1_prob,cloze_transition,gate_pass_60_95,z_lang_norm,z_logic_norm,z_bridge_norm,mem_size,rejector_score,tau_r,coverage,use_autonomous,difficulty_level,composite_score,abstain_cap,force_write_enabled,fw_ce,fw_len_pen
59,4.4936,5.7096,89.4405,2.6069,0.0016,0.46,4.2574,0.022,1.0,10,9.339,10,1.5565,0.0,0.3172,0.3379,0.1532,0.3913,0.0,0.2723,0.2723,0.7853,0,0.0,0.5,0.0,0,0,3.3434,1.0,0,0.0,0.0
60,4.391,5.6436,80.7231,2.0908,0.0016,0.5093,3.7472,0.1426,1.0,7,9.3,10,1.55,0.0,0.1327,0.2389,0.1843,0.5897,0.0,0.2287,0.2287,0.6709,0,0.0,0.5,0.0,0,0,2.514,1.0,0,0.0,0.0
61,4.1989,5.5714,66.6126,1.7428,0.0016,0.4714,3.6147,0.1131,1.0,10,9.3115,10,1.5519,0.0,0.1354,0.2882,0.231,0.725,0.0,0.1571,0.1571,0.504,0,0.0,0.5,0.0,0,0,1.8219,1.0,1,1.4182,0.0
62,4.0148,5.4936,55.4104,1.9503,0.0016,0.5161,2.7233,0.092,1.0,7,9.2742,10,1.5457,0.0,0.2105,0.2632,0.3347,0.5641,0.0,0.1976,0.1976,0.5529,0,0.0,0.5,0.0,0,0,1.5057,1.0,0,0.0,0.0
63,4.0658,5.4222,58.3122,2.0361,0.0016,0.5181,2.4236,0.0708,1.0,7,9.2381,10,1.5397,0.0,0.2487,0.3333,0.2379,0.4848,0.0,0.1491,0.1491,0.4769,0,0.0,0.5,0.0,0,0,1.1558,1.0,0,0.0,0.0
64,4.0199,5.3521,55.6978,1.2286,0.0016,0.5146,2.1483,0.1354,1.0,7,9.2031,10,1.5339,0.0,0.1461,0.3146,0.3354,0.7692,0.0,0.2316,0.2316,0.5867,0,0.0,0.5,0.0,0,0,1.2603,1.0,0,0.0,0.0
65,3.6207,5.2655,37.3626,1.4716,0.0016,0.5283,1.6645,0.0858,1.0,7,9.1692,10,1.5282,0.0,0.2319,0.3333,0.3084,0.6,0.0,0.1428,0.1428,0.4041,0,0.0,0.5,0.0,0,0,0.6726,1.0,0,0.0,0.0
66,3.8681,5.1956,47.8522,1.3817,0.0016,0.4927,1.9802,0.0753,1.0,10,9.1818,10,1.5303,0.0,0.2162,0.3829,0.2309,0.7037,0.0,0.1133,0.1133,0.3041,0,0.0,0.5,0.0,0,0,0.6022,1.0,0,0.0,0.0
67,3.8412,5.1279,46.5821,1.3124,0.0016,0.5161,2.2017,0.0536,1.0,7,9.1493,10,1.5249,0.0,0.2888,0.3448,0.1769,0.7333,0.0,0.1259,0.1259,0.3947,0,0.0,0.5,0.0,0,0,0.8691,1.0,0,0.0,0.0
68,3.314,5.0372,27.4947,1.2421,0.0016,0.6436,2.3694,0.1165,1.0,7,9.1176,10,1.5196,0.0,0.3095,0.4048,0.4594,0.7105,1.0,0.178,0.178,0.4923,0,0.0,0.5,0.0,0,0,1.1665,1.0,0,0.0,0.0
69,3.9255,4.9816,50.6795,1.385,0.0016,0.647,3.0408,0.1256,1.0,7,9.087,10,1.5145,0.0,0.2929,0.3857,0.2871,0.6444,1.0,0.2019,0.2019,0.6181,0,0.0,0.5,0.0,0,0,1.8795,1.0,0,0.0,0.0
70,4.0958,4.9373,60.0856,0.924,0.0016,0.6289,2.4678,0.2036,1.0,7,9.0571,10,1.5095,0.0,0.1869,0.2929,0.277,0.8684,1.0,0.139,0.139,0.4149,0,0.0,0.5,0.0,0,0,1.0239,1.0,0,0.0,0.0
71,3.849,4.8829,46.947,1.2171,0.0016,0.583,2.8141,0.0598,1.0,7,9.0282,10,1.5047,0.0,0.3488,0.3876,0.4,0.7436,0.0,0.1742,0.1742,0.5443,0,0.0,0.5,0.0,0,0,1.5317,1.0,0,0.0,0.0
72,2.645,4.771,14.0828,1.0457,0.0016,0.5615,2.44,0.0414,1.0,7,9.0,10,1.5,0.0,0.3737,0.6368,0.3487,0.6667,0.0,0.0819,0.0819,0.2199,0,0.0,0.5,0.0,0,0,0.5367,1.0,0,0.0,0.0
