step,action,reason,sim_max,surprise,surp_norm,entropy,topk,used_key_id,shadow_size,mem_size
8405,merge,near_merge,0.4207891821861267,0.26485753059387207,0.0,1.0,6,0,0,2
8408,merge,near_merge,0.4193341135978699,0.3552659749984741,0.3081337216081033,1.0,6,0,0,2
8410,merge,near_merge,0.41293519735336304,0.34105050563812256,0.15697690005790244,1.0,6,0,0,2
8413,merge,near_merge,0.41604524850845337,0.31095874309539795,0.0,1.0,6,0,0,2
8414,merge,near_merge,0.4156301021575928,0.20332986116409302,0.0,1.0,6,0,0,2
8421,merge,near_merge,0.41644978523254395,0.3117537498474121,0.0,1.0,6,0,0,2
8427,merge,near_merge,0.41857898235321045,0.17039865255355835,0.0,1.0,6,0,0,2
8429,merge,near_merge,0.41843241453170776,0.34307289123535156,0.17912478622568398,1.0,6,0,0,2
8433,merge,near_merge,0.4132472276687622,0.0961313247680664,0.0,1.0,6,0,0,2
8434,merge,near_merge,0.41681408882141113,0.40222567319869995,0.8120060053057597,1.0,6,0,0,2
8436,merge,near_merge,0.4185217022895813,0.0963323712348938,0.0,1.0,6,0,0,2
8440,merge,near_merge,0.4150972366333008,0.3631002902984619,0.3935328696921509,1.0,6,0,0,2
8443,merge,near_merge,0.4186069369316101,0.30366837978363037,0.0,1.0,6,0,0,2
8444,merge,near_merge,0.4199140667915344,0.4428294897079468,1.246203052502608,1.0,6,0,0,2
8445,merge,near_merge,0.4141412377357483,0.08460617065429688,0.0,1.0,6,0,0,2
8446,merge,near_merge,0.41320836544036865,0.33710384368896484,0.11607647949752406,1.0,6,0,0,2
8447,merge,near_merge,0.42048758268356323,0.13189542293548584,0.0,1.0,6,0,0,2
8452,merge,near_merge,0.4194769263267517,0.17666131258010864,0.0,1.0,6,0,0,2
8459,merge,near_merge,0.419758677482605,0.4394351840019226,1.2099095449858968,1.0,6,0,0,2
8461,merge,near_merge,0.4194105267524719,0.32761263847351074,0.014674207705138928,1.0,6,0,0,2
8463,merge,near_merge,0.4168129563331604,0.3057117462158203,0.0,1.0,6,0,0,2
8465,merge,near_merge,0.4209445118904114,0.4050237536430359,0.842096798665728,1.0,6,0,0,2
8466,merge,near_merge,0.417167603969574,0.4231826066970825,1.0327511393637563,1.0,6,0,0,2
8470,merge,near_merge,0.4150344729423523,0.1035851240158081,0.0,1.0,6,0,0,2
8472,merge,near_merge,0.41450875997543335,0.21138805150985718,0.0,1.0,6,0,0,2
8480,merge,near_merge,0.4148181676864624,0.5359883904457092,2.2284074235024067,1.0,6,0,0,2
8484,merge,near_merge,0.4190334677696228,0.3699435591697693,0.4642892176140221,1.0,6,0,0,2
8489,merge,near_merge,0.41524237394332886,0.3424939513206482,0.1720666668781411,1.0,6,0,0,2
8490,merge,near_merge,0.413155734539032,0.16068917512893677,0.0,1.0,6,0,0,2
8493,merge,near_merge,0.41725653409957886,0.3143399953842163,0.0,1.0,6,0,0,2
8495,merge,near_merge,0.41829150915145874,0.29563331604003906,0.0,1.0,6,0,0,2
8501,merge,near_merge,0.4158726930618286,0.3560307025909424,0.31733316824906765,1.0,6,0,0,2
8502,merge,near_merge,0.41641080379486084,0.34573036432266235,0.20759592743900612,1.0,6,0,0,2
8508,merge,near_merge,0.41888970136642456,0.29228413105010986,0.0,1.0,6,0,0,2
8510,merge,near_merge,0.41888636350631714,0.3325038552284241,0.06673258702047281,1.0,6,0,0,2
8512,merge,near_merge,0.4171581268310547,0.23522484302520752,0.0,1.0,6,0,0,2
8518,merge,near_merge,0.4141525626182556,0.3282087445259094,0.02092495014306467,1.0,6,0,0,2
8522,merge,near_merge,0.41344279050827026,0.2382526397705078,0.0,1.0,6,0,0,2
8523,merge,near_merge,0.41042935848236084,0.14565205574035645,0.0,1.0,6,0,0,2
8524,merge,near_merge,0.4177502393722534,0.30533653497695923,0.0,1.0,6,0,0,2
8532,merge,near_merge,0.41866809129714966,0.335121214389801,0.09493096831988586,1.0,6,0,0,2
8533,merge,near_merge,0.4161936640739441,0.2861281633377075,0.0,1.0,6,0,0,2
8535,merge,near_merge,0.4148661494255066,0.13764631748199463,0.0,1.0,6,0,0,2
8536,merge,near_merge,0.4162139892578125,0.284945547580719,0.0,1.0,6,0,0,2
8537,merge,near_merge,0.4132227301597595,0.20921510457992554,0.0,1.0,6,0,0,2
8538,merge,near_merge,0.41552942991256714,0.42253899574279785,1.025798384371927,1.0,6,0,0,2
8544,merge,near_merge,0.4150751233100891,0.273582398891449,0.0,1.0,6,0,0,2
8546,merge,near_merge,0.40813905000686646,0.32562923431396484,0.0,1.0,6,0,0,2
8548,merge,near_merge,0.41467005014419556,0.32735884189605713,0.01602608511223149,1.0,6,0,0,2
8555,merge,near_merge,0.4182247519493103,0.35289156436920166,0.2869013229340583,1.0,6,0,0,2
8559,merge,near_merge,0.42021000385284424,0.36647218465805054,0.43097737100841055,1.0,6,0,0,2
8564,merge,near_merge,0.42069196701049805,0.32707858085632324,0.013100635305586418,1.0,6,0,0,2
8567,merge,near_merge,0.41820669174194336,0.22905278205871582,0.0,1.0,6,0,0,2
8574,merge,near_merge,0.4134494662284851,0.43980491161346436,1.2133897018459132,1.0,6,0,0,2
8577,merge,near_merge,0.41894465684890747,0.3800216317176819,0.5768284234040344,1.0,6,0,0,2
8581,merge,near_merge,0.4135500192642212,0.40780025720596313,0.8727219604521695,1.0,6,0,0,2
8582,merge,near_merge,0.40856194496154785,0.12276065349578857,0.0,1.0,6,0,0,2
8584,merge,near_merge,0.41872578859329224,0.3100757598876953,0.0,1.0,6,0,0,2
8587,merge,near_merge,0.4149060845375061,0.32449042797088623,0.0,1.0,6,0,0,2
8590,merge,near_merge,0.41451317071914673,0.11580216884613037,0.0,1.0,6,0,0,2
8593,merge,near_merge,0.416816771030426,0.3410557508468628,0.16421522739817065,1.0,6,0,0,2
8595,merge,near_merge,0.42021602392196655,0.3161306381225586,0.0,1.0,6,0,0,2
8597,merge,near_merge,0.4154236912727356,0.1696929931640625,0.0,1.0,6,0,0,2
8600,merge,near_merge,0.41503632068634033,0.11118459701538086,0.0,1.0,6,0,0,2
8606,merge,near_merge,0.4112069010734558,0.33091044425964355,0.05834784917921743,1.0,6,0,0,2
8611,merge,near_merge,0.4167133569717407,0.44002532958984375,1.215958529011086,1.0,6,0,0,2
8615,merge,near_merge,0.41973280906677246,0.23144423961639404,0.0,1.0,6,0,0,2
8616,merge,near_merge,0.4185122847557068,0.29016244411468506,0.0,1.0,6,0,0,2
8619,merge,near_merge,0.4195484519004822,0.4076423645019531,0.8716265523812377,1.0,6,0,0,2
8622,merge,near_merge,0.4149150848388672,0.3742835521697998,0.5167076429644398,1.0,6,0,0,2
8624,merge,near_merge,0.41554588079452515,0.43211936950683594,1.1317005599837873,1.0,6,0,0,2
8626,merge,near_merge,0.41675156354904175,0.29973024129867554,0.0,1.0,6,0,0,2
8629,merge,near_merge,0.4184268116950989,0.42717546224594116,1.078948440033175,1.0,6,0,0,2
8634,merge,near_merge,0.41671496629714966,0.4211640954017639,1.0112057389256466,1.0,6,0,0,2
8639,merge,near_merge,0.4126240611076355,0.35447728633880615,0.3045306487134909,1.0,6,0,0,2
8641,merge,near_merge,0.4169987440109253,0.07711750268936157,0.0,1.0,6,0,0,2
8642,merge,near_merge,0.4178621768951416,0.05858117341995239,0.0,1.0,6,0,0,2
8645,merge,near_merge,0.4189015030860901,0.3072901964187622,0.0,1.0,6,0,0,2
8647,merge,near_merge,0.42113620042800903,0.24689912796020508,0.0,1.0,6,0,0,2
8648,merge,near_merge,0.41554009914398193,0.37931203842163086,0.56927280557083,1.0,6,0,0,2
8650,merge,near_merge,0.42207974195480347,0.30368566513061523,0.0,1.0,6,0,0,2
8654,merge,near_merge,0.41524404287338257,0.3922656774520874,0.7072914274953161,1.0,6,0,0,2
8655,merge,near_merge,0.41598349809646606,0.1805264949798584,0.0,1.0,6,0,0,2
8656,merge,near_merge,0.41274315118789673,0.3575138449668884,0.3387549627097516,1.0,6,0,0,2
8657,merge,near_merge,0.4134688377380371,0.34881091117858887,0.24453380816886885,1.0,6,0,0,2
8658,merge,near_merge,0.4197821617126465,0.12537133693695068,0.0,1.0,6,0,0,2
8662,merge,near_merge,0.4177435040473938,0.20368599891662598,0.0,1.0,6,0,0,2
8666,merge,near_merge,0.41875582933425903,0.3141911029815674,0.0,1.0,6,0,0,2
8668,merge,near_merge,0.42026758193969727,0.34924519062042236,0.252592307549212,1.0,6,0,0,2
8671,merge,near_merge,0.4190194606781006,0.3370121717453003,0.12093691803402674,1.0,6,0,0,2
8672,merge,near_merge,0.41748499870300293,0.31052732467651367,0.0,1.0,6,0,0,2
8675,merge,near_merge,0.4195106625556946,0.3898169994354248,0.6826728957996053,1.0,6,0,0,2
8677,merge,near_merge,0.41892433166503906,0.052945613861083984,0.0,1.0,6,0,0,2
8680,merge,near_merge,0.41759419441223145,0.30061984062194824,0.0,1.0,6,0,0,2
8687,merge,near_merge,0.41898977756500244,0.3108898997306824,0.0,1.0,6,0,0,2
8689,merge,near_merge,0.4174969792366028,0.35272908210754395,0.2896582910370782,1.0,6,0,0,2
8696,merge,near_merge,0.4133719801902771,0.2759341597557068,0.0,1.0,6,0,0,2
8697,merge,near_merge,0.41677993535995483,0.196433424949646,0.0,1.0,6,0,0,2
8698,merge,near_merge,0.4141846299171448,0.31693530082702637,0.0,1.0,6,0,0,2
8699,merge,near_merge,0.41596442461013794,0.27032434940338135,0.0,1.0,6,0,0,2
8702,merge,near_merge,0.4186376929283142,0.3077932596206665,0.0,1.0,6,0,0,2
8703,merge,near_merge,0.408841073513031,0.377841055393219,0.556655137664481,1.0,6,0,0,2
8705,merge,near_merge,0.413607656955719,0.21349680423736572,0.0,1.0,6,0,0,2
8706,merge,near_merge,0.415719211101532,0.4614863395690918,1.4417312347727171,1.0,6,0,0,2
8708,merge,near_merge,0.4139130711555481,0.17851674556732178,0.0,1.0,6,0,0,2
8709,merge,near_merge,0.4164801239967346,0.34582841396331787,0.21766265713327249,1.0,6,0,0,2
8715,merge,near_merge,0.41793376207351685,0.6285542845726013,3.2134023611107905,1.0,6,0,0,2
8722,merge,near_merge,0.4159519672393799,0.3078395128250122,0.0,1.0,6,0,0,2
8726,merge,near_merge,0.4179871678352356,0.3290407657623291,0.038433657108868924,1.0,6,0,0,2
8730,merge,near_merge,0.4082905054092407,0.31668293476104736,0.0,1.0,6,0,0,2
8732,merge,near_merge,0.4125446677207947,0.35927581787109375,0.3590891983102645,1.0,6,0,0,2
8738,merge,near_merge,0.41766852140426636,0.3114873170852661,0.0,1.0,6,0,0,2
8741,merge,near_merge,0.4179522395133972,0.17287957668304443,0.0,1.0,6,0,0,2
8742,merge,near_merge,0.4203607439994812,0.21617388725280762,0.0,1.0,6,0,0,2
8745,merge,near_merge,0.4165803790092468,0.3770177364349365,0.5492721240550399,1.0,6,0,0,2
8748,merge,near_merge,0.41533714532852173,0.33609139919281006,0.11455417740187487,1.0,6,0,0,2
8751,merge,near_merge,0.41412800550460815,0.24985980987548828,0.0,1.0,6,0,0,2
8752,merge,near_merge,0.4166422486305237,0.43356627225875854,1.1467479463055184,1.0,6,0,0,2
8754,merge,near_merge,0.41349464654922485,0.34564244747161865,0.2145015274136923,1.0,6,0,0,2
8756,merge,near_merge,0.41297751665115356,0.42330867052078247,1.0377857245911206,1.0,6,0,0,2
8759,merge,near_merge,0.4176318645477295,0.33651816844940186,0.11362618057865165,1.0,6,0,0,2
8762,merge,near_merge,0.4170800447463989,0.30012303590774536,0.0,1.0,6,0,0,2
8763,merge,near_merge,0.4192740321159363,0.37541335821151733,0.5278280498116689,1.0,6,0,0,2
8764,merge,near_merge,0.4154980778694153,0.28263115882873535,0.0,1.0,6,0,0,2
8769,merge,near_merge,0.41708171367645264,0.2617175579071045,0.0,1.0,6,0,0,2
8770,merge,near_merge,0.4160064458847046,0.34609919786453247,0.2196672948338273,1.0,6,0,0,2
8771,merge,near_merge,0.41833585500717163,0.43547511100769043,1.1672149952159114,1.0,6,0,0,2
8773,merge,near_merge,0.41759586334228516,0.3428465723991394,0.18485008738070358,1.0,6,0,0,2
8780,merge,near_merge,0.4209144711494446,0.11383652687072754,0.0,1.0,6,0,0,2
8784,merge,near_merge,0.4170069098472595,0.3116961717605591,0.0,1.0,6,0,0,2
8785,merge,near_merge,0.4175669550895691,0.38682401180267334,0.6522047221822685,1.0,6,0,0,2
8786,merge,near_merge,0.4145510792732239,0.2486894130706787,0.0,1.0,6,0,0,2
8787,merge,near_merge,0.41683250665664673,0.32732081413269043,0.02171129371235312,1.0,6,0,0,2
8792,merge,near_merge,0.4174244999885559,0.06185281276702881,0.0,1.0,6,0,0,2
8804,merge,near_merge,0.4158628582954407,0.3214142322540283,0.0,1.0,6,0,0,2
8805,merge,near_merge,0.41668516397476196,0.32728445529937744,0.021325714081383767,1.0,6,0,0,2
8809,merge,near_merge,0.41674554347991943,0.4067288637161255,0.8636137528404286,1.0,6,0,0,2
8810,merge,near_merge,0.41941308975219727,0.2624626159667969,0.0,1.0,6,0,0,2
8812,merge,near_merge,0.42145079374313354,0.2428048849105835,0.0,1.0,6,0,0,2
8813,merge,near_merge,0.42308610677719116,0.37077009677886963,0.4805243606886635,1.0,6,0,0,2
8814,merge,near_merge,0.4217877984046936,0.23186218738555908,0.0,1.0,6,0,0,2
8819,merge,near_merge,0.41450703144073486,0.2966517210006714,0.0,1.0,6,0,0,2
8824,merge,near_merge,0.4169749617576599,0.4193064570426941,0.9980132470200604,1.0,6,0,0,2
8827,merge,near_merge,0.41574686765670776,0.1806114912033081,0.0,1.0,6,0,0,2
8829,merge,near_merge,0.41818833351135254,0.2506480813026428,0.0,1.0,6,0,0,2
8830,merge,near_merge,0.41759610176086426,0.44147562980651855,1.23230491540499,1.0,6,0,0,2
8836,merge,near_merge,0.41807717084884644,0.15828239917755127,0.0,1.0,6,0,0,2
8840,merge,near_merge,0.42043620347976685,0.2822197675704956,0.0,1.0,6,0,0,2
8841,merge,near_merge,0.4157668948173523,0.3147951364517212,0.0,1.0,6,0,0,2
8844,merge,near_merge,0.4135478734970093,0.33007824420928955,0.05765628718799456,1.0,6,0,0,2
8848,merge,near_merge,0.4196857810020447,0.32205796241760254,0.0,1.0,6,0,0,2
8850,merge,near_merge,0.42007243633270264,0.3339163064956665,0.09807085719560747,1.0,6,0,0,2
8856,merge,near_merge,0.4200616478919983,0.4335050582885742,1.1456681561796769,1.0,6,0,0,2
8858,merge,near_merge,0.41527026891708374,0.4100283980369568,0.897800376965762,1.0,6,0,0,2
8868,merge,near_merge,0.41796958446502686,0.28572404384613037,0.0,1.0,6,0,0,2
8876,merge,near_merge,0.4161369800567627,0.3684379458427429,0.4586862563287754,1.0,6,0,0,2
8878,merge,near_merge,0.4177376627922058,0.40836799144744873,0.8799149910789853,1.0,6,0,0,2
8881,merge,near_merge,0.419653058052063,0.3963157534599304,0.7533916261240909,1.0,6,0,0,2
8883,merge,near_merge,0.4187662601470947,0.2905386686325073,0.0,1.0,6,0,0,2
8889,merge,near_merge,0.41861164569854736,0.09694987535476685,0.0,1.0,6,0,0,2
8891,merge,near_merge,0.4175684452056885,0.10234355926513672,0.0,1.0,6,0,0,2
8894,merge,near_merge,0.41811490058898926,0.4566109776496887,1.3916508122611655,1.0,6,0,0,2
8898,merge,near_merge,0.4170236587524414,0.0628669261932373,0.0,1.0,6,0,0,2
8899,merge,near_merge,0.41719019412994385,0.0716559886932373,0.0,1.0,6,0,0,2
8901,merge,near_merge,0.4193177819252014,0.351054310798645,0.27938558490409693,1.0,6,0,0,2
8902,merge,near_merge,0.41593778133392334,0.28694862127304077,0.0,1.0,6,0,0,2
8903,merge,near_merge,0.4209839701652527,0.2729227542877197,0.0,1.0,6,0,0,2
8905,merge,near_merge,0.4191587567329407,0.2787023186683655,0.0,1.0,6,0,0,2
8907,merge,near_merge,0.41773372888565063,0.43434834480285645,1.1537545842494448,1.0,6,0,0,2
8909,merge,near_merge,0.41435927152633667,0.33414411544799805,0.10032377855065083,1.0,6,0,0,2
8914,merge,near_merge,0.41821223497390747,0.05398845672607422,0.0,1.0,6,0,0,2
8918,merge,near_merge,0.4188418984413147,0.32523155212402344,0.0077834662611334085,1.0,6,0,0,2
8927,merge,near_merge,0.42008787393569946,0.4108128547668457,0.9064687741737545,1.0,6,0,0,2
8939,merge,near_merge,0.419899046421051,0.32326072454452515,0.0,1.0,6,0,0,2
8941,merge,near_merge,0.41501957178115845,0.37521541118621826,0.5302430819326543,1.0,6,0,0,2
8948,merge,near_merge,0.42103391885757446,0.44450491666793823,1.2618052233322623,1.0,6,0,0,2
8954,merge,near_merge,0.419188916683197,0.2898079752922058,0.0,1.0,6,0,0,2
8955,merge,near_merge,0.41466665267944336,0.0728154182434082,0.0,1.0,6,0,0,2
8956,merge,near_merge,0.41687291860580444,0.3627154231071472,0.39675284983182724,1.0,6,0,0,2
8957,merge,near_merge,0.4153704047203064,0.422455370426178,1.0286117871982257,1.0,6,0,0,2
8958,merge,near_merge,0.41111308336257935,0.2843894958496094,0.0,1.0,6,0,0,2
8960,merge,near_merge,0.41638094186782837,0.31994688510894775,0.0,1.0,6,0,0,2
8961,merge,near_merge,0.41490620374679565,0.4527274966239929,1.348697379542935,1.0,6,0,0,2
8963,merge,near_merge,0.41362249851226807,0.12124854326248169,0.0,1.0,6,0,0,2
8965,merge,near_merge,0.4142722487449646,0.350169837474823,0.2658106341974937,1.0,6,0,0,2
8966,merge,near_merge,0.41395026445388794,0.16701894998550415,0.0,1.0,6,0,0,2
8970,merge,near_merge,0.41638654470443726,0.29910528659820557,0.0,1.0,6,0,0,2
8972,merge,near_merge,0.4169957637786865,0.3046905994415283,0.0,1.0,6,0,0,2
8976,merge,near_merge,0.42023587226867676,0.34056663513183594,0.16883624088429597,1.0,6,0,0,2
8977,merge,near_merge,0.4223141074180603,0.3217620849609375,0.0,1.0,6,0,0,2
8979,merge,near_merge,0.41560328006744385,0.3216267228126526,0.0,1.0,6,0,0,2
8980,merge,near_merge,0.4172922968864441,0.1623072624206543,0.0,1.0,6,0,0,2
8981,merge,near_merge,0.4166914224624634,0.33017492294311523,0.059786664585080654,1.0,6,0,0,2
8984,merge,near_merge,0.41216129064559937,0.1196599006652832,0.0,1.0,6,0,0,2
8985,merge,near_merge,0.41365426778793335,0.39351630210876465,0.7259794942091609,1.0,6,0,0,2
8988,merge,near_merge,0.4196319580078125,0.1658778190612793,0.0,1.0,6,0,0,2
8990,merge,near_merge,0.4198463559150696,0.2976134419441223,0.0,1.0,6,0,0,2
8994,merge,near_merge,0.42065340280532837,0.2844362258911133,0.0,1.0,6,0,0,2
9005,merge,near_merge,0.4211878180503845,0.39984625577926636,0.7947504928196085,1.0,6,0,0,2
9010,merge,near_merge,0.4196963906288147,0.37020283937454224,0.48268742906599044,1.0,6,0,0,2
9012,merge,near_merge,0.42226773500442505,0.37402069568634033,0.5223773429764742,1.0,6,0,0,2
9023,merge,near_merge,0.4164385199546814,0.4874303340911865,1.7179742253043069,1.0,6,0,0,2
9028,merge,near_merge,0.4167293906211853,0.3160513639450073,0.0,1.0,6,0,0,2
9032,merge,near_merge,0.41655975580215454,0.3279085159301758,0.037110047173824316,1.0,6,0,0,2
9033,merge,near_merge,0.4172791838645935,0.059211552143096924,0.0,1.0,6,0,0,2
9041,merge,near_merge,0.422909677028656,0.3149644136428833,0.0,1.0,6,0,0,2
9047,merge,near_merge,0.414889395236969,0.14550793170928955,0.0,1.0,6,0,0,2
9053,merge,near_merge,0.41825515031814575,0.4039836525917053,0.8391344529535807,1.0,6,0,0,2
9055,merge,near_merge,0.4202125668525696,0.3159405589103699,0.0,1.0,6,0,0,2
9056,merge,near_merge,0.4130811095237732,0.15966874361038208,0.0,1.0,6,0,0,2
9058,merge,near_merge,0.41482269763946533,0.44538581371307373,1.2737642029608103,1.0,6,0,0,2
9069,merge,near_merge,0.4155324101448059,0.3407869338989258,0.17458175628985592,1.0,6,0,0,2
9070,merge,near_merge,0.41498976945877075,0.30556660890579224,0.0,1.0,6,0,0,2
9072,merge,near_merge,0.41316503286361694,0.28860485553741455,0.0,1.0,6,0,0,2
9078,merge,near_merge,0.4175623059272766,0.14184772968292236,0.0,1.0,6,0,0,2
9080,merge,near_merge,0.4191552400588989,0.28032130002975464,0.0,1.0,6,0,0,2
9082,merge,near_merge,0.41866999864578247,0.3074660301208496,0.0,1.0,6,0,0,2
9083,merge,near_merge,0.4124881625175476,0.24662280082702637,0.0,1.0,6,0,0,2
9084,merge,near_merge,0.41833776235580444,0.2954740524291992,0.0,1.0,6,0,0,2
9087,merge,near_merge,0.41608214378356934,0.3443371653556824,0.21690839186044872,1.0,6,0,0,2
9088,merge,near_merge,0.42161989212036133,0.2816780209541321,0.0,1.0,6,0,0,2
9092,merge,near_merge,0.4159414768218994,0.3226243257522583,0.0,1.0,6,0,0,2
9095,merge,near_merge,0.41709035634994507,0.29123151302337646,0.0,1.0,6,0,0,2
9097,merge,near_merge,0.41453105211257935,0.4336731433868408,1.15080745775892,1.0,6,0,0,2
9099,merge,near_merge,0.41668230295181274,0.4123791456222534,0.9272682831263075,1.0,6,0,0,2
9103,merge,near_merge,0.4133632183074951,0.35520946979522705,0.32619338306894086,1.0,6,0,0,2
9109,merge,near_merge,0.42252689599990845,0.42981332540512085,1.1103604081944751,1.0,6,0,0,2
9110,merge,near_merge,0.415810227394104,0.3227863311767578,0.0,1.0,6,0,0,2
9114,merge,near_merge,0.4195020794868469,0.42455732822418213,1.0533032399822504,1.0,6,0,0,2
9115,merge,near_merge,0.4194287657737732,0.27866536378860474,0.0,1.0,6,0,0,2
9116,merge,near_merge,0.4179604649543762,0.21787166595458984,0.0,1.0,6,0,0,2
9118,merge,near_merge,0.4231249690055847,0.13014137744903564,0.0,1.0,6,0,0,2
9119,merge,near_merge,0.41326481103897095,0.47344863414764404,1.565305961705351,1.0,6,0,0,2
9127,merge,near_merge,0.41509711742401123,0.3574932813644409,0.34951806033189287,1.0,6,0,0,2
9136,merge,near_merge,0.42006319761276245,0.3287687301635742,0.046092676843497445,1.0,6,0,0,2
